"","X1","real","id","item_num","treatment","control","realxtreatment","realxcontrol","attentive","avg_fake","avg_real","discernment","rating","hispanic","social_conserv","covid_concern_1","mms","crt_acc","study","sciknow","demrep","gender","age"
"5349",5349,0,179,8,0,1,0,0,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5350",5350,1,179,23,0,1,0,1,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5351",5351,0,179,9,0,1,0,0,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5352",5352,1,179,24,0,1,0,1,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5353",5353,0,179,10,0,1,0,0,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5354",5354,1,179,25,0,1,0,1,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5355",5355,0,179,11,0,1,0,0,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5356",5356,1,179,26,0,1,0,1,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5357",5357,0,179,12,0,1,0,0,1,0.0533333346666667,0.0266666666666667,-0.026666668,0.2,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5358",5358,1,179,27,0,1,0,1,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5359",5359,0,179,13,0,1,0,0,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5360",5360,1,179,28,0,1,0,1,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5361",5361,0,179,14,0,1,0,0,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5362",5362,1,179,29,0,1,0,1,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5363",5363,0,179,15,0,1,0,0,1,0.0533333346666667,0.0266666666666667,-0.026666668,0.60000002,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5364",5364,1,179,30,0,1,0,1,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,0,4,1.64,3.9,0.666666666666667,1,0.352941176470588,0,0,79
"5365",5365,0,180,1,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5366",5366,1,180,16,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5367",5367,0,180,2,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5368",5368,1,180,17,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5369",5369,0,180,3,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5370",5370,1,180,18,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5371",5371,0,180,4,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5372",5372,1,180,19,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5373",5373,0,180,5,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5374",5374,1,180,20,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5375",5375,0,180,6,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5376",5376,1,180,21,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5377",5377,0,180,7,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5378",5378,1,180,22,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5379",5379,0,180,8,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5380",5380,1,180,23,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5381",5381,0,180,9,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5382",5382,1,180,24,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5383",5383,0,180,10,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5384",5384,1,180,25,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5385",5385,0,180,11,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5386",5386,1,180,26,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5387",5387,0,180,12,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5388",5388,1,180,27,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5389",5389,0,180,13,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5390",5390,1,180,28,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5391",5391,0,180,14,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5392",5392,1,180,29,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5393",5393,0,180,15,0,1,0,0,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5394",5394,1,180,30,0,1,0,1,1,0,0,0,0,0,5,0.2,3.1,0.666666666666667,1,0.647058823529412,0,0,65
"5395",5395,0,181,1,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5396",5396,1,181,16,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5397",5397,0,181,2,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5398",5398,1,181,17,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5399",5399,0,181,3,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5400",5400,1,181,18,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5401",5401,0,181,4,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5402",5402,1,181,19,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5403",5403,0,181,5,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5404",5404,0,181,6,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5405",5405,1,181,21,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5406",5406,0,181,7,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5407",5407,1,181,22,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5408",5408,0,181,8,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5409",5409,1,181,23,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5410",5410,0,181,9,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5411",5411,1,181,24,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5412",5412,0,181,10,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5413",5413,1,181,25,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5414",5414,0,181,11,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5415",5415,1,181,26,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5416",5416,0,181,12,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5417",5417,1,181,27,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5418",5418,0,181,13,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5419",5419,1,181,28,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5420",5420,0,181,14,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5421",5421,1,181,29,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5422",5422,0,181,15,0,1,0,0,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5423",5423,1,181,30,0,1,0,1,1,0,0,0,0,0,2,1.5,3.7,0.5,1,0.470588235294118,1,0,64
"5424",5424,0,182,1,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.2,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5425",5425,1,182,16,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.40000001,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5426",5426,0,182,2,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.60000002,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5427",5427,1,182,17,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.2,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5428",5428,0,182,3,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5429",5429,1,182,18,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.2,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5430",5430,0,182,4,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.40000001,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5431",5431,1,182,19,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5432",5432,0,182,5,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5433",5433,1,182,20,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.60000002,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5434",5434,0,182,6,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5435",5435,1,182,21,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.40000001,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5436",5436,0,182,7,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5437",5437,1,182,22,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.60000002,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5438",5438,0,182,8,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.60000002,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5439",5439,1,182,23,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5440",5440,0,182,9,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.60000002,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5441",5441,1,182,24,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.2,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5442",5442,0,182,10,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5443",5443,1,182,25,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.40000001,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5444",5444,0,182,11,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,1,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5445",5445,1,182,26,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5446",5446,0,182,12,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5447",5447,1,182,27,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.60000002,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5448",5448,0,182,13,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.40000001,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5449",5449,1,182,28,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5450",5450,0,182,14,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.80000001,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5451",5451,1,182,29,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5452",5452,0,182,15,1,0,0,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.60000002,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5453",5453,1,182,30,1,0,1,0,1,0.346666674,0.253333339333333,-0.0933333346666667,0.2,0,3,0.22,2.3,0.166666666666667,1,0.588235294117647,0,0,23
"5454",5454,0,183,1,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,0.60000002,0,3,2,4.9,0.5,1,0,1,0,53
"5455",5455,1,183,16,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5456",5456,0,183,2,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5457",5457,1,183,17,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,0.80000001,0,3,2,4.9,0.5,1,0,1,0,53
"5458",5458,0,183,3,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5459",5459,1,183,18,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,0.80000001,0,3,2,4.9,0.5,1,0,1,0,53
"5460",5460,0,183,4,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,0.80000001,0,3,2,4.9,0.5,1,0,1,0,53
"5461",5461,1,183,19,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5462",5462,0,183,5,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,0.60000002,0,3,2,4.9,0.5,1,0,1,0,53
"5463",5463,1,183,20,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,0.80000001,0,3,2,4.9,0.5,1,0,1,0,53
"5464",5464,0,183,6,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5465",5465,1,183,21,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,0.80000001,0,3,2,4.9,0.5,1,0,1,0,53
"5466",5466,0,183,7,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,0.80000001,0,3,2,4.9,0.5,1,0,1,0,53
"5467",5467,1,183,22,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5468",5468,0,183,8,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5469",5469,1,183,23,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,0.60000002,0,3,2,4.9,0.5,1,0,1,0,53
"5470",5470,0,183,9,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5471",5471,1,183,24,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,0.80000001,0,3,2,4.9,0.5,1,0,1,0,53
"5472",5472,0,183,10,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,0.80000001,0,3,2,4.9,0.5,1,0,1,0,53
"5473",5473,1,183,25,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,0.60000002,0,3,2,4.9,0.5,1,0,1,0,53
"5474",5474,0,183,11,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5475",5475,1,183,26,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5476",5476,0,183,12,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5477",5477,1,183,27,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,0.2,0,3,2,4.9,0.5,1,0,1,0,53
"5478",5478,0,183,13,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5479",5479,1,183,28,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,0.60000002,0,3,2,4.9,0.5,1,0,1,0,53
"5480",5480,0,183,14,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,1,0,3,2,4.9,0.5,1,0,1,0,53
"5481",5481,1,183,29,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,0.60000002,0,3,2,4.9,0.5,1,0,1,0,53
"5482",5482,0,183,15,0,1,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,0.80000001,0,3,2,4.9,0.5,1,0,1,0,53
"5483",5483,1,183,30,0,1,0,1,1,0.893333338666667,0.746666676666667,-0.146666662,0.60000002,0,3,2,4.9,0.5,1,0,1,0,53
"5484",5484,0,184,1,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5485",5485,1,184,16,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5486",5486,0,184,2,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5487",5487,1,184,17,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5488",5488,0,184,3,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5489",5489,1,184,18,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5490",5490,0,184,4,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.80000001,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5491",5491,1,184,19,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.80000001,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5492",5492,0,184,5,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5493",5493,1,184,20,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5494",5494,0,184,6,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.40000001,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5495",5495,1,184,21,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5496",5496,0,184,7,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5497",5497,1,184,22,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5498",5498,0,184,8,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5499",5499,1,184,23,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5500",5500,0,184,9,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5501",5501,1,184,24,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5502",5502,0,184,10,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.80000001,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5503",5503,1,184,25,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5504",5504,0,184,11,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5505",5505,1,184,26,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5506",5506,0,184,12,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5507",5507,1,184,27,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5508",5508,0,184,13,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5509",5509,1,184,28,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5510",5510,0,184,14,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5511",5511,1,184,29,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5512",5512,0,184,15,1,0,0,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5513",5513,1,184,30,1,0,1,0,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,0,2,NA,3.4,0.166666666666667,1,0.294117647058824,0,0,53
"5514",5514,0,185,1,1,0,0,0,1,0.413333344,0.546666682666667,0.133333338666667,0.40000001,0,4,0.56,4.4,0.333333333333333,1,0.176470588235294,0,0,73
"5515",5515,1,185,16,1,0,1,0,1,0.413333344,0.546666682666667,0.133333338666667,0.60000002,0,4,0.56,4.4,0.333333333333333,1,0.176470588235294,0,0,73
"5516",5516,0,185,2,1,0,0,0,1,0.413333344,0.546666682666667,0.133333338666667,0.60000002,0,4,0.56,4.4,0.333333333333333,1,0.176470588235294,0,0,73
"5517",5517,1,185,17,1,0,1,0,1,0.413333344,0.546666682666667,0.133333338666667,0.40000001,0,4,0.56,4.4,0.333333333333333,1,0.176470588235294,0,0,73
"5518",5518,0,185,3,1,0,0,0,1,0.413333344,0.546666682666667,0.133333338666667,0.2,0,4,0.56,4.4,0.333333333333333,1,0.176470588235294,0,0,73
"5519",5519,1,185,18,1,0,1,0,1,0.413333344,0.546666682666667,0.133333338666667,0.80000001,0,4,0.56,4.4,0.333333333333333,1,0.176470588235294,0,0,73
"5520",5520,0,185,4,1,0,0,0,1,0.413333344,0.546666682666667,0.133333338666667,0.60000002,0,4,0.56,4.4,0.333333333333333,1,0.176470588235294,0,0,73
"5521",5521,1,185,19,1,0,1,0,1,0.413333344,0.546666682666667,0.133333338666667,0.40000001,0,4,0.56,4.4,0.333333333333333,1,0.176470588235294,0,0,73
"5522",5522,0,185,5,1,0,0,0,1,0.413333344,0.546666682666667,0.133333338666667,0.2,0,4,0.56,4.4,0.333333333333333,1,0.176470588235294,0,0,73
"5523",5523,1,185,20,1,0,1,0,1,0.413333344,0.546666682666667,0.133333338666667,0.60000002,0,4,0.56,4.4,0.333333333333333,1,0.176470588235294,0,0,73
"5524",5524,0,185,6,1,0,0,0,1,0.413333344,0.546666682666667,0.133333338666667,0.40000001,0,4,0.56,4.4,0.333333333333333,1,0.176470588235294,0,0,73
"5525",5525,1,185,21,1,0,1,0,1,0.413333344,0.546666682666667,0.133333338666667,0.60000002,0,4,0.56,4.4,0.333333333333333,1,0.176470588235294,0,0,73
