"","datacollection","condition","new_whomoreimm","new_whoblamew","bigot_personjudge","new_acttellmor","new_behtellmor","bigot_infovalue","pltclideo","gender","yearbirth","countrybir","expeng","ethnicity","parented","bfrres","bfrthese","citytown","postalcode","honest","faminc","mturkhowm"
"806",4,1,6,1,3.5,1,6,3.5,5,2,1982,187,32,1,5,"100",2,"Nashville","37214",1,"60000","100"
"807",4,1,1,1,1,1,1,1,2,2,1968,187,46,1,5,"1560",2,"GRAND RAPIDS","49508",1,"92000","2100"
"808",4,0,1,4,2.5,1,1,1,4,1,1987,NA,27,6,5,"9",1,"Raisin","93652",1,"30000","29"
"809",4,0,4,5,4.5,4,5,4.5,4,1,1986,187,28,4,4,"44",2,"Atlanta","30032",2,"19999","45"
"810",4,1,1,1,1,1,1,1,7,1,1968,187,46,1,4,"100",2,"St Louis","63011",1,"156000","100"
"811",4,1,1,1,1,1,1,1,7,1,1958,187,55,1,5,"1000",2,"Milwaukee","53227",1,"29000","1290"
"812",4,0,5,3,4,1,4,2.5,6,2,1968,187,46,1,5,"150",2,"San Clemente","92673",1,"200000","180"
"813",4,1,2,2,2,2,2,2,2,2,1984,187,30,1,5,"11",2,"dea moines, ia","50035",1,"100000","11"
"814",4,0,1,1,1,1,1,1,3,2,1978,187,36,1,5,"100",2,"Bristol, TN","37620",1,"69800","100"
"815",4,1,1,1,1,1,1,1,4,1,1989,187,25,1,1,"50",2,"California","90210",1,"10000","50"
"816",4,0,1,1,1,1,1,1,4,2,1977,187,37,2,5,"350",2,"elkins park","19027",1,"90000","350"
"817",4,1,5,5,5,5,4,4.5,4,1,1967,187,47,1,5,"10",2,"anaheim,ca","92802",1,"6400","10"
"818",4,1,3,5,4,5,4,4.5,4,1,1986,187,28,1,5,"10",2,"hayward, ca","94544",1,"40000","100"
"819",4,0,2,2,2,2,2,2,4,1,1985,187,26,2,5,"1000",2,"Oakland","94612",1,"58000","1000"
"820",4,1,1,1,1,1,1,1,3,1,1986,187,27,2,3,"1000",2,"Centreville","20120",1,"40000","2000"
"821",4,1,3,3,3,4,4,4,7,2,1973,187,41,1,5,"don't know",1,"Loveland","80537",NA,"80000","60"
"822",4,0,2,3,2.5,1,4,2.5,2,2,1988,187,26,1,4,"3500",2,"salina","67401",1,"0","3100"
"823",4,0,1,1,1,1,1,1,2,2,1993,187,21,2,4,"40",1,"San Diego","92122",1,"~$30,000","40"
"824",4,1,2,2,2,2,4,3,4,2,1980,187,34,1,4,"100",2,"russellville,Al","35654",1,"35000","5000"
"825",4,1,3,6,4.5,5,6,5.5,2,1,1989,187,25,1,4,"10",1,"Beverly Hills","90210",1,"100000","100"
"826",4,0,4,5,4.5,3,3,3,4,1,1986,187,28,1,4,"3",2,"Pierz","56364",1,"75000","3"
"827",4,1,4,4,4,4,4,4,2,2,1990,187,24,6,3,"21",2,"Lubbock","79416",1,"20000","21"
"828",4,0,1,1,1,1,1,1,3,2,1989,187,25,1,5,"4000",2,"Nashville","37212",1,"27000","4000"
"829",4,1,2,2,2,1,5,3,2,2,1984,187,30,1,4,"800",2,"Fort Lauderdale","33304",1,"28000","800"
"830",4,0,6,2,4,2,2,2,1,2,1984,187,30,1,5,"1000",2,"madison","53704",1,"75000","1000"
"831",4,0,2,2,2,1,2,1.5,4,1,1977,31,37,1,5,"5",2,"Vista","92081",1,"105000","50"
"832",4,1,1,1,1,1,1,1,2,1,1984,187,30,1,5,"152",2,"Sterling Heights","48313",1,"20000","152"
"833",4,1,1,1,1,1,4,2.5,1,1,1982,187,32,1,4,"",2,"danville","40422",1,"",""
"834",4,0,2,2,2,1,1,1,4,2,1986,187,28,2,5,"1000",2,"Chandler","85225",1,"150000","1700"
"835",4,1,2,4,3,4,4,4,1,2,1988,187,26,4,6,"200",2,"nyc","10469",1,"20000","200"
"836",4,1,3,3,3,3,4,3.5,2,1,1990,187,24,1,4,"10",2,"Thornton","80233",1,"$100,000","45"
"837",4,0,1,2,1.5,1,7,4,2,2,1990,187,24,2,4,"2500",2,"Kailua","96734",1,"150000","2500"
"838",4,0,1,3,2,1,1,1,3,1,1996,187,18,1,3,"21",2,"Bowling Green","43402",1,"2,00","50"
"839",4,1,3,4,3.5,3,4,3.5,4,2,1974,187,40,1,NA,"1000",2,"Meridian","39307",1,"24000","5000"
"840",4,0,7,7,7,7,1,4,1,1,1979,187,32,3,5,"4400",2,"San Jose","95136",1,"195000","4400"
"841",4,1,2,2,2,1,1,1,3,1,1989,187,25,1,5,"5000",2,"Royal Oak","48083",1,"46000","5000"
"842",4,0,1,2,1.5,1,2,1.5,4,2,1979,187,35,1,4,"40",2,"South Charleston","25360",1,"0","50"
"843",4,1,2,2,2,2,2,2,2,2,1985,187,25,3,5,"250",1,"Jackson Heights","11372",1,"15000","500"
"844",4,0,2,3,2.5,1,6,3.5,2,1,1988,187,26,3,4,"100",2,"Bronx","10453",1,"25000","600"
"845",4,1,1,1,1,1,1,1,1,1,1993,187,21,2,4,"20",1,"Portland, Oregon","97216",1,"30000","90"
"846",4,0,2,2,2,2,2,2,2,1,1992,163,22,1,4,"400",2,"Chula Vista, CA","91910",1,"104000","350"
"847",4,0,7,1,4,1,1,1,4,1,1987,187,27,1,4,"100",2,"Rockford","61103",1,"25000","500"
"848",4,0,5,5,5,4,4,4,2,1,1981,187,33,1,5,"2",2,"Waco","76708",1,"26000","50"
"849",4,0,4,4,4,2,1,1.5,4,1,1985,187,29,1,3,"5000",1,"Chico","95928",1,"22000","5000"
"850",4,0,6,5,5.5,6,5,5.5,1,2,1987,187,27,4,4,"1500",2,"Philadelphia","19144",1,"28000","1500"
"851",4,0,2,2,2,1,1,1,3,1,1982,187,32,1,4,"30",2,"POTOSI","63664",2,"26000","30"
"852",4,1,3,2,2.5,2,1,1.5,4,1,1989,187,25,2,5,"31",2,"SAN FRANCISCO","94107",1,"47000","20034"
"853",4,1,2,2,2,1,2,1.5,3,1,1994,187,20,2,4,"2500",1,"Daly City","94015",1,"25000","2500"
"854",4,0,3,3,3,3,3,3,2,1,1992,187,22,NA,3,"500",2,"Sarasota","34236",1,"50000","725"
"855",4,1,1,1,1,1,1,1,4,1,1982,65,32,1,5,"231",2,"Snow Hill","28580",1,"15000 US $","231"
"856",4,1,1,1,1,4,4,4,2,2,1953,187,60,1,5,"1000 plus",2,"Rural Florida","34972",1,"140000","1000 plus"
"857",4,0,3,3,3,1,7,4,4,2,1960,187,54,1,3,"200",2,"Webster","40176",1,"40000","200"
"858",4,0,1,1,1,1,1,1,7,2,1961,187,53,1,4,"25",2,"CHsapeake","23323",1,"30000","28"
"859",4,1,4,4,4,2,1,1.5,7,2,1972,187,42,1,5,"200",2,"Lakeland","33813",1,"70000","200"
"860",4,0,1,3,2,1,7,4,2,1,1981,187,32,1,5,"122",1,"Dayton","45414",1,"58000","122"
"861",4,0,1,1,1,1,1,1,6,1,1966,187,48,1,5,"7500",2,"Orrville","44667",1,"18500","7500"
"862",4,1,1,7,4,7,7,7,4,1,1989,187,25,1,4,"250",1,"Merced","95348",1,"25000","250"
"863",4,0,5,5,5,4,2,3,4,1,1982,187,32,1,4,"2500",2,"Suffern","10901",1,"52000","2500"
"864",4,0,3,3,3,3,3,3,4,1,1982,187,32,3,5,"1500",2,"cleveland","44113",1,"39000","1500"
"865",4,1,2,2,2,2,2,2,1,1,1987,187,1987,1,4,"21",1,"Hollywood","33024",1,"N/A","N/A"
"866",4,1,2,2,2,4,4,4,6,2,1983,187,31,1,5,"3000",2,"Manteo","27954",1,"36500","4500"
"867",4,0,1,1,1,1,1,1,4,1,1979,187,35,4,5,"600",2,"Los Angeles","90064",1,"55000","500"
"868",4,1,6,7,6.5,5,1,3,6,2,1979,187,35,1,4,"22",2,"Mansfield","44906",1,"10000","20"
"869",4,0,6,2,4,2,2,2,3,2,1980,187,34,1,4,"5000",2,"columbus","43202",1,"50000","5000"
"870",4,1,2,5,3.5,2,2,2,4,2,1958,86,34,2,5,"1800",2,"Nashville","37068",1,"35000","1900"
"871",4,1,1,1,1,1,1,1,4,2,1995,187,19,4,4,"7",2,"Brewton","36426",1,"36000","10"
"872",4,0,2,2,2,2,2,2,4,1,1976,187,38,1,5,"50",2,"st paul","55116",1,"140000","50"
"873",4,1,4,4,4,5,6,5.5,3,2,1959,187,52,3,5,"100",2,"alexandria","22308",1,"110000","102"
"874",4,0,1,1,1,1,7,4,4,2,1983,187,31,1,3,"563",2,"ocala","34479",1,"10000","565"
"875",4,0,1,1,1,1,1,1,4,1,1966,187,48,4,5,"900",2,"saint petersburg","33711",1,"$73,000","900"
"876",4,0,5,6,5.5,5,5,5,5,1,1986,78,20,5,4,"200",2,"Arizona","85085",1,"70000","200"
"877",4,1,4,4,4,4,2,3,2,1,1983,187,31,2,5,"1200",2,"columbia","29201",1,"11000","9500"
"878",4,1,1,1,1,1,1,1,1,2,1972,187,40,4,3,"4000",2,"Roxboro","27574",1,"7900","4000"
"879",4,0,2,2,2,3,5,4,3,2,1982,187,32,3,5,"100",2,"Quantico","22134",1,"65000","75"
"880",4,0,4,4,4,5,5,5,4,2,1943,187,71,1,5,"1400",2,"Vernon","6066",1,"38000","1400"
"881",4,1,2,2,2,2,2,2,3,2,1966,187,54,1,3,"50",2,"Richmond","23236",1,"130000","50"
"882",4,1,1,1,1,1,1,1,5,2,1976,187,38,1,5,"502",2,"atlanta ga","30004",1,"75000","502"
"883",4,0,5,5,5,5,6,5.5,3,1,1945,187,67,1,5,"4500",2,"Titusville","32796",1,"55000","4500"
"884",4,0,4,5,4.5,4,5,4.5,1,1,1984,187,30,1,5,"10",1,"North Wales","19454",1,"40000","20"
"885",4,1,4,4,4,4,3,3.5,4,1,1978,187,36,1,5,"3300",2,"Niagara Falls","14304",1,"48000","3300"
"886",4,1,1,1,1,1,1,1,5,1,1971,187,43,1,5,"4000",2,"Las vegas","89129",1,"40000","4000"
"887",4,0,5,3,4,3,3,3,4,1,1976,187,38,4,5,"250",2,"hanahan","29410",1,"52500","250"
"888",4,0,2,2,2,2,6,4,2,1,1987,187,27,1,4,"25",2,"Bertram, Tx","78605",1,"40000","30"
"889",4,0,1,1,1,1,1,1,4,1,1990,187,24,1,5,"200",2,"Billings","59102",1,"50000","200"
"890",4,1,1,1,1,1,1,1,3,1,1972,187,42,1,5,"?",1,"Durham, NC","27701",1,"95000","5000"
"891",4,1,2,2,2,2,2,2,4,2,1968,187,46,1,5,"20000",2,"Bangs","76823",1,"20000","20000"
"892",4,1,1,1,1,1,5,3,1,1,1990,187,24,1,5,"25000",2,"Chapel Hill","27516",1,"15000","25000"
"893",4,1,1,1,1,1,1,1,4,2,1945,187,69,4,5,"0",2,"Los Angeles","90291",1,"10000","50"
"894",4,0,3,2,2.5,1,1,1,1,1,1985,187,29,1,3,"100",2,"Eureka, CA","95501",1,"24000","500"
"895",4,1,4,4,4,4,4,4,2,2,1986,31,28,1,6,"50",2,"chicago","60613",1,"50000","50"
"896",4,1,3,4,3.5,2,2,2,4,2,1993,187,21,1,4,"300",2,"Elyria","44035",1,"20000","300"
"897",4,0,3,3,3,2,2,2,6,1,1987,187,27,1,5,"222",2,"Tampa","33607",1,"90000","222"
"898",4,1,1,2,1.5,1,1,1,3,2,1994,187,15,3,3,"3",1,"Las Vegas","89110",1,"20000","500"
"899",4,0,7,7,7,1,1,1,2,2,1992,187,22,1,4,"686",2,"Asheboro","27205",1,"29000","686"
"900",4,0,1,1,1,1,3,2,5,2,1990,187,24,1,6,"~25 - 30",2,"Scottsdale","85260",1,"~$40,000","2"
"901",4,0,3,3,3,3,6,4.5,3,2,1994,187,20,4,4,"15",1,"Jersey City","7304",1,"80000","15"
"902",4,1,1,2,1.5,1,4,2.5,5,2,1985,187,29,3,5,"0",2,"San Diego","92092",1,"15000","40"
"903",4,1,3,2,2.5,4,4,4,1,2,1987,187,27,1,3,"1000",2,"Seattle","98101",1,"1000","2000"
"904",4,0,4,4,4,4,3,3.5,6,2,1958,187,56,1,6,"15",2,"lexington","24450",1,"35000","20"
"905",4,1,4,4,4,4,2,3,4,2,1992,187,22,1,4,"100+",2,"Springfield","97477",1,"$20000","1500"
"906",4,1,5,5,5,6,7,6.5,5,1,1986,187,28,1,5,"8100",2,"Holley","14470",1,"85000","8100"
"907",4,0,1,4,2.5,1,1,1,2,1,1984,187,30,3,5,"35",2,"Downey","90240",1,"55000","30"
"908",4,0,4,4,4,2,3,2.5,4,1,1982,187,32,1,3,"2500",2,"Saint Augustine","32084",1,"22000","5000"
"909",4,0,6,6,6,6,6,6,1,2,1993,187,21,1,4,"500",2,"Cedar Falls","52241",1,"45000","50"
"910",4,0,4,4,4,4,3,3.5,4,2,1971,187,43,1,5,"500",2,"marana","85653",1,"85000","500"
"911",4,1,1,1,1,1,1,1,2,1,1989,187,25,2,5,"0",2,"Seattle","98101",1,"50000","30"
"912",4,1,2,6,4,6,6,6,4,1,1991,187,23,1,4,"5302",2,"la crosse","54601",1,"24000","5302"
"913",4,1,1,5,3,3,3,3,4,2,1987,187,27,1,4,"500",2,"hoosick falls","12090",1,"25000","500"
"914",4,0,2,2,2,2,3,2.5,4,2,1955,187,59,NA,4,"623",2,"Prairie du Chien","53821",1,"20000","623"
"915",4,1,1,1,1,1,4,2.5,1,1,1989,187,25,1,4,"7",2,"South River","8882",1,"55000","127"
"916",4,0,1,1,1,2,1,1.5,6,1,1993,111,19,3,4,"50",2,"culiacan","90745",1,"33000","200"
"917",4,1,4,4,4,4,4,4,3,1,1989,187,25,2,6,"4",2,"seattle","98125",1,"65000","155"
"918",4,1,1,1,1,1,7,4,3,1,1989,31,25,1,3,"40",1,"Goleta","93117",1,"25000","70"
"919",4,0,4,4,4,4,4,4,4,2,1946,187,68,1,2,"5000",2,"Middletown","19709",1,"30000","5000"
"920",4,1,4,4,4,3,3,3,2,1,1989,187,25,2,5,"50",2,"Dearborn","48124",1,"50000","100"
"921",4,0,1,1,1,1,1,1,2,2,1957,187,57,1,4,"2000",2,"Benton City","99320",1,"20000","3000"
"922",4,1,3,3,3,2,2,2,4,1,1983,187,31,1,3,"5000",2,"Tucson","85730",1,"40000","4000"
"923",4,0,2,1,1.5,3,2,2.5,3,2,1964,187,50,1,3,"38",2,"franklin","53132",1,"95000","385"
"924",4,0,5,3,4,4,5,4.5,4,1,1990,187,24,1,4,"600",2,"Florence","97439",2,"45000","600"
"925",4,1,1,3,2,2,2,2,1,2,1980,187,33,1,4,"200",2,"castle rock","80104",1,"28000","200"
"926",4,0,4,4,4,4,4,4,1,2,1991,187,23,1,4,"yes",1,"littleton","80128",1,"150000","903"
"927",4,1,1,1,1,1,1,1,2,2,1980,187,34,1,3,"0",2,"Homosassa","34446",1,"","2"
"928",4,1,1,1,1,1,1,1,2,1,1990,187,NA,3,5,"0",2,"Walden","12586",1,"30000","100000"
"929",4,0,6,6,6,7,7,7,4,1,1978,187,36,3,2,"11",1,"Freeport","77541",1,"35000","400"
"930",4,0,2,2,2,1,7,4,5,1,1995,187,19,1,6,"25",2,"Lackawaxen","18435",1,"80000","35"
"931",4,0,2,2,2,2,2,2,2,2,1962,187,52,1,5,"4340",2,"State College","16801",1,"25000","4350"
"932",4,0,5,2,3.5,2,2,2,5,2,1963,187,51,1,3,"25",2,"Corcoran","93212",1,"16000","100"
"933",4,1,4,3,3.5,4,3,3.5,7,1,1985,187,29,1,6,"10",2,"greensburg","15601",1,"50000","10"
"934",4,1,1,1,1,1,1,1,4,2,1983,187,31,3,5,"200",2,"College Station","77840",1,"22000","200"
"935",4,1,2,2,2,1,1,1,3,1,1983,187,30,2,1,"500",2,"pomona","91766",2,"30000","3000"
"936",4,0,1,1,1,1,7,4,4,1,1985,187,29,4,3,"5000",2,"atlanta","30214",1,"20000","5000"
"937",4,0,2,2,2,2,2,2,5,2,1985,187,29,1,4,"3",2,"portland","97222",1,"20000","7"
"938",4,1,4,4,4,4,4,4,6,2,1953,187,61,1,4,"5300",2,"Columbus","43205",1,"19000","5300"
"939",4,1,1,1,1,1,1,1,4,2,1975,187,39,4,3,"67",2,"new york","10029",1,"152000","62"
"940",4,0,4,3,3.5,3,2,2.5,5,2,1978,187,36,4,5,"100",2,"Mccomb","39648",1,"35000","100"
"941",4,0,1,1,1,1,7,4,4,1,1970,187,44,1,6,"4002",2,"Euless TX","76039",1,"110000","4002"
"942",4,1,2,2,2,2,2,2,4,1,1986,187,28,1,3,"26",2,"erie","16506",1,"10000","100"
"943",4,0,1,3,2,4,4,4,2,1,1985,187,29,1,6,"14000",2,"Royal OAk","48073",1,"92000","14000"
"944",4,0,2,2,2,2,4,3,4,1,1993,187,21,5,4,"10",2,"Fremont","94536",1,"40000","20"
"945",4,0,1,1,1,1,1,1,5,2,1964,187,50,1,5,"400",2,"Parkland, FL","33067",1,"63000","400"
"946",4,0,5,1,3,1,1,1,4,2,1976,187,38,1,5,"20",2,"Greenup","41144",1,"62000","6000"
"947",4,1,4,4,4,3,2,2.5,4,1,1983,187,31,1,3,"200",2,"milwaukee","53204",1,"36000","300"
"948",4,0,3,4,3.5,3,4,3.5,2,2,1993,187,21,6,NA,"34",2,"Skidmore","78389",1,"36000","34"
"949",4,1,3,5,4,4,3,3.5,1,1,1964,187,50,1,4,"4000",1,"Marco Island","34145",1,"100000","4020"
"950",4,0,2,2,2,1,1,1,3,1,1992,187,22,3,4,"500",2,"Westminster","80003",1,"55000","500"
"951",4,1,5,3,4,2,2,2,3,2,1970,187,44,1,5,"5000",2,"KEENE, NH","3431",1,"35000","4990"
"952",4,1,2,1,1.5,1,4,2.5,2,1,1969,187,45,1,5,"52",2,"Buffalo, NY","14216",1,"75000","52"
"953",4,0,3,3,3,2,6,4,3,2,1982,187,32,2,5,"1000",1,"Sterling","20166",1,"90000","1000"
"954",4,1,1,1,1,1,7,4,1,2,1962,187,52,1,4,"0",2,"Yadkinville, NC","27055",1,"10000","300"
"955",4,1,5,4,4.5,2,3,2.5,3,2,1977,187,NA,1,2,"50",2,"muscatine","52761",1,"90000","60"
"956",4,0,1,1,1,1,3,2,1,2,1994,187,19,4,5,"1000",2,"Aurora","60504",1,"160000","1500"
"957",4,1,4,3,3.5,3,3,3,4,1,1983,187,NA,1,4,"125",1,"st. charles","60174",1,"90000","125"
"958",4,0,2,2,2,1,1,1,3,1,1991,187,23,1,5,"400",2,"Gaylordsville","6755",1,"110000","550"
"959",4,0,1,1,1,1,1,1,1,2,1976,187,38,1,5,"100",2,"Charlotte","28210",1,"40000","100"
"960",4,0,4,2,3,5,6,5.5,1,1,1989,187,25,3,NA,"25",2,"New York","11213",1,"75000","50"
"961",4,1,4,4,4,4,4,4,4,2,1984,187,30,4,4,"0",2,"Detroit","48202",1,"50000","10"
"962",4,0,1,3,2,1,6,3.5,4,NA,1982,187,32,1,4,"20",2,"","7857",1,"150000","30"
"963",4,1,4,5,4.5,4,4,4,2,1,1984,187,30,4,5,"500",2,"Chicago","60628",1,"76000","3500"
"964",4,1,1,1,1,1,1,1,4,2,1988,187,26,1,4,"2000",2,"Lafayette","70506",1,"34000","2000"
"965",4,1,5,5,5,6,7,6.5,2,2,1987,187,27,1,3,"1000",2,"Trenton","30752",1,"23000","1100"
"966",4,0,1,1,1,1,1,1,4,1,1985,187,29,1,5,"1200",2,"Woburn","1801",1,"60000","1200"
"967",4,0,1,1,1,1,5,3,4,1,1988,187,26,1,5,"655",2,"Findlay","Ohio",1,"35000","655"
"968",4,1,4,4,4,4,4,4,4,1,1955,183,3,1,5,"4400",2,"Pittsburgh, PA","15232",1,"30000","5400"
"969",4,0,1,1,1,1,4,2.5,4,2,1967,187,47,1,4,"1500",2,"Newrka","43055",1,"20000","1500"
"970",4,0,5,2,3.5,5,5,5,6,1,1990,187,24,1,5,"35",2,"Chicago","60290",1,"65000","25"
"971",4,1,3,3,3,3,1,2,2,2,1964,187,50,4,3,"6",2,"Ocala","34483",1,"11000","54"
"972",4,0,5,5,5,7,4,5.5,6,1,1954,187,60,3,3,"1200",2,"Houston","77020",1,"119000","1200"
"973",4,0,4,2,3,1,1,1,4,2,1984,187,30,4,5,"600",2,"PA","19131",1,"56500","600"
"974",4,0,6,6,6,4,4,4,2,1,1979,187,35,1,3,"21",2,"Sacramento","95815",1,"40000","21"
"975",4,0,1,1,1,1,1,1,2,1,1982,187,32,1,6,"350",2,"Santa Clara","95050",1,"60000","600"
"976",4,0,1,1,1,1,1,1,2,2,1985,187,29,1,4,"2",2,"Michigan","49770",1,"55000","8"
"977",4,1,3,3,3,3,3,3,4,1,1975,187,39,1,4,"30",1,"Liberty, Indiana","47353",1,"25000","30"
"978",4,0,2,2,2,4,4,4,4,2,1992,187,22,2,5,"30",2,"Palos Verdes","90275",1,"80000","30"
"979",4,1,4,3,3.5,1,7,4,6,2,1989,187,25,1,5,"50",2,"virginia beach","23456",1,"60000","89"
"980",4,1,1,1,1,2,4,3,4,1,1982,187,32,1,5,"100",2,"Albany, GA","31705",1,"1200","100"
"981",4,0,2,2,2,2,4,3,4,2,1985,187,29,1,2,"523",2,"Jefferson city","65109",1,"$40,000","524"
"982",4,0,1,1,1,1,1,1,4,2,1969,187,44,1,4,"31",2,"O'Fallon","63366",1,"70000","100"
"983",4,0,2,1,1.5,1,6,3.5,4,2,1988,187,26,1,5,"4000",2,"Dearborn heights, Mi","48127",1,"35000","4000"
"984",4,0,1,1,1,7,7,7,4,2,1978,187,36,1,4,"4",2,"Pueblo","81008",1,"4000","4"
"985",4,1,6,6,6,4,5,4.5,6,1,1984,187,30,1,4,"5000",2,"Slatington","18080",1,"30000","5000"
"986",4,0,1,2,1.5,1,1,1,2,2,1994,187,20,4,4,"10",2,"Houston","77004",1,"35000","30"
"987",4,0,4,4,4,4,2,3,4,1,1986,187,28,4,4,"100",2,"newark","19713",1,"30000","10000"
"988",4,0,3,3,3,2,3,2.5,5,1,1992,187,22,1,4,"0",2,"Madison","53703",1,"10000","2000"
"989",4,1,2,2,2,2,2,2,4,1,1984,187,30,2,5,"50",2,"york","23692",1,"50000","50"
"990",4,1,2,2,2,1,3,2,2,1,1968,187,46,1,4,"6000",2,"Gresham","97080",1,"100000","7200"
"991",4,0,2,2,2,2,1,1.5,4,1,1990,187,22,6,4,"12",2,"Durham","27704",1,"40000","28"
"992",4,0,3,2,2.5,3,4,3.5,3,1,1989,36,23,2,4,"500",2,"new york, ny","11223",1,"25000","500"
"993",4,0,1,1,1,1,7,4,4,1,1961,187,53,1,6,"500",2,"Dallas TX","75248",1,"109750","500"
"994",4,0,2,2,2,1,1,1,4,2,1984,187,30,2,3,"1400",2,"Campbell","95008",1,"50000","1400"
"995",4,0,1,1,1,1,2,1.5,3,1,1986,187,28,1,6,"5200",2,"Atlanta","30308",1,"75000","5200"
"996",4,1,4,4,4,4,4,4,1,2,1967,187,47,6,6,"5",2,"Canton, MS","39046",1,"78000","5"
"997",4,1,1,1,1,1,1,1,1,2,1978,187,36,1,6,"4000",2,"georgetown","40324",1,"80000","4000"
"998",4,0,2,1,1.5,1,1,1,4,2,1986,187,28,4,4,"0",2,"san diego","91911",1,"$45000","70"
"999",4,1,2,2,2,2,2,2,3,2,1988,187,26,1,3,"1000",2,"Belleville, IL","62226",1,"15000","1000"
"1000",4,1,1,1,1,7,7,7,1,1,1983,187,28,1,5,"400",2,"Eureka","95501",1,"5000","400"
"1001",4,1,2,2,2,2,5,3.5,2,2,1984,187,30,1,6,"1800",2,"Little Falls","7424",1,"5000","1800"
"1002",4,0,1,1,1,1,1,1,5,1,1994,187,20,1,4,">100",2,"Gig Harbor","98349",1,"49000",">100"
"1003",4,0,4,3,3.5,2,6,4,2,2,1989,187,25,3,5,"2000",2,"Chicago","60616",1,"120000","3000"
"1004",4,1,1,1,1,2,2,2,2,2,1987,187,27,3,5,"101",2,"Orlando","32836",1,"40000","102"
"1005",4,0,2,2,2,1,1,1,1,1,1973,187,41,1,5,"750",2,"Charlotte","28277",1,"36500","750"
"1006",4,1,3,2,2.5,2,2,2,2,1,1983,187,31,2,6,"0",2,"Hoboken","7030",1,"70000","750"
"1007",4,0,7,1,4,2,2,2,4,2,1980,187,33,1,6,"25",2,"waco","76705",1,"75000","25"
"1008",4,1,3,3,3,3,3,3,4,2,1983,187,31,2,3,"962",2,"Davis","95616",1,"46000","962"
"1009",4,1,3,2,2.5,2,2,2,4,1,1981,187,33,1,5,"1000",2,"Charlotte","28201",1,"Decline to answer","1000"
"1010",4,1,1,1,1,1,3,2,2,2,1982,187,32,1,4,"150",2,"Phoenix, AZ","85308",1,"68000","150"
"1011",4,1,3,3,3,4,5,4.5,1,2,1993,187,21,1,5,"100",2,"Pasadena","91126",1,"75000","100"
"1012",4,0,1,1,1,1,1,1,4,1,1987,187,27,4,3,"80",2,"St. Louis","63138",1,"50000","250"
"1013",4,0,3,3,3,4,3,3.5,6,1,1989,187,25,1,5,"2",2,"minot","58704",1,"US$45000","2"
"1014",4,1,1,1,1,1,1,1,1,2,1985,187,29,1,5,"a lot",2,"Irving","75063",1,"55000","1200"
"1015",4,0,5,4,4.5,5,4,4.5,4,2,1972,187,42,3,NA,"",2,"NYC","11418",1,"",""
"1016",4,1,2,2,2,3,5,4,2,1,1983,187,31,1,5,"1000",2,"Athens, GA","30602",1,"20000","1000"
"1017",4,0,1,1,1,1,1,1,4,1,1980,187,34,6,4,"0",2,"San Antonio","78240",1,"21000","0"
"1018",4,0,3,3,3,3,2,2.5,3,1,1979,187,35,1,3,"3000",2,"Greensboro North Carolina","27407",1,"18000","3000"
"1019",4,0,1,1,1,1,1,1,4,1,1993,187,21,1,4,"10000",2,"Malibu","90265",1,"25000","10000"
"1020",4,1,1,1,1,1,1,1,2,2,1972,187,42,1,5,"10000",2,"Savannah","31419",1,"50000","10000"
"1021",4,0,2,2,2,1,3,2,3,1,1989,187,25,1,5,"9",2,"Seattle","98125",1,"$45,000","9"
"1022",4,1,4,4,4,4,4,4,3,1,1992,187,22,1,4,"0",2,"Mohrsville","19541",1,"20000","50"
"1023",4,1,1,1,1,1,1,1,1,1,1990,187,24,1,5,"120",2,"Martinsville","24112",1,"35000","120"
"1024",4,0,4,4,4,4,4,4,6,1,1960,187,54,1,6,"50",2,"washington, nc","27889",1,"51000","50"
"1025",4,0,2,2,2,1,1,1,4,1,1986,187,28,1,3,"5000",2,"Kittanning","16201",1,"35000","5000"
"1026",4,0,6,5,5.5,7,2,4.5,4,2,1976,187,37,1,4,"500",2,"Wheeling","26031",1,"23500","325844"
"1027",4,0,3,3,3,5,2,3.5,4,2,1962,187,52,1,4,"20",2,"attleboro","2703",1,"76000","200"
"1028",4,1,2,2,2,2,2,2,7,1,1957,187,57,1,3,"1420",2,"Columbia","38401",1,"7400","1420"
"1029",4,1,3,3,3,3,6,4.5,6,1,1994,187,20,1,5,"1",1,"Chicago","60175",1,"180000","20"
"1030",4,0,2,1,1.5,1,1,1,2,2,1994,187,20,4,4,"2000",2,"Sierra Vista","85650",1,"21000","2000"
"1031",4,0,2,2,2,1,1,1,4,1,1966,187,48,1,6,"1500",2,"new llano","71461",1,"47000","1500"
"1032",4,0,1,1,1,1,6,3.5,1,2,1993,187,21,1,4,"Several",1,"Joplin","64801",1,"15000","150"
"1033",4,0,4,4,4,4,4,4,4,1,1989,187,25,1,5,"29",2,"Tiffin","44883",1,"45000","20"
"1034",4,0,4,4,4,5,5,5,4,2,1976,187,38,1,5,"10",2,"Fort Mill","29715",1,"40000","10"
"1035",4,0,2,3,2.5,1,4,2.5,2,2,1972,78,42,2,5,"100",2,"rochester","48309",1,"120000","1500"
"1036",4,0,2,2,2,1,1,1,4,1,1970,187,44,1,4,"250",2,"columbus","43213",1,"65000","250"
"1037",4,0,2,2,2,2,2,2,5,2,1987,187,27,1,5,"1500",2,"Berea KY","40403",1,"38000","20000"
