"","datacollection","companyevaluation","pg_condition","pg_good","pg_ethical","pg_responsibl","pg_honest","pg_innocent","pltclideo","gender","yearbirth","countrybir","engexp","ethnicity","parented","beforeres","beforethes","citytown","postalcode","honest_A","faminc","mturkhowm"
"1129",4,6.5,3,7,7,9,8,8,5,2,1964,187,50,1,4,"1000",2,"Gilbert","85295",1,"110000","5000"
"1130",4,4.16666666666667,4,5,5,5,5,5,4,2,1970,78,15,5,5,"100",2,"Ohio","43016",1,"99000","100"
"1131",4,4.33333333333333,4,5,5,7,5,4,3,2,1982,187,32,3,5,"100",2,"Quantico","22134",1,"65000","70"
"1132",4,0.833333333333333,1,1,1,1,1,1,4,1,1989,84,25,6,3,"100+",2,"Palm Bay","32907",1,"44000","100+"
"1133",4,3,1,3,4,2,6,3,6,2,1976,187,38,1,5,"20",2,"Merritt Island","32952",1,"30000","20"
"1134",4,5.83333333333333,2,6,8,9,7,5,4,2,1993,187,21,4,4,"10000",2,"Tallahassee","32304",1,"2500","10000"
"1135",4,2.66666666666667,1,3,4,3,3,3,6,1,1989,187,25,1,5,"140",2,"Noblesville","46060",1,"49000","179"
"1136",4,6.16666666666667,2,7,7,9,7,7,3,2,1985,187,29,3,3,"900",2,"sedalia","65301",1,"65000","1050"
"1137",4,7.5,3,9,9,9,9,9,7,2,1961,187,53,1,5,"2",1,"st clair","63077",1,"70000","200"
"1138",4,6,4,7,7,7,8,7,2,1,1979,185,35,1,4,"520",2,"Brandon","39042",1,"30000","520"
"1139",4,3.5,3,5,4,4,5,3,7,2,1980,187,34,1,5,"5015",2,"Las vegas","89128",1,"30000","5015"
"1140",4,4,2,5,5,4,5,5,5,1,1990,187,24,1,5,"8000",2,"Chicago","60640",2,"50000","8000"
"1141",4,7.5,3,9,9,9,9,9,5,2,1982,187,32,1,5,"100",2,"Nashville","37214",1,"60000","100"
"1142",4,0.833333333333333,1,1,1,1,1,1,2,2,1962,187,52,1,5,"800",2,"Westfield","1085",1,"52000","800"
"1143",4,4.16666666666667,2,5,5,7,3,5,4,1,1984,187,30,1,5,"600",2,"West Hartford","6119",1,"50000","2000"
"1144",4,3.5,1,3,3,5,5,5,7,1,1951,187,63,1,5,"2",1,"Sarasota","34243",1,"100000","2"
"1145",4,3,4,4,3,3,4,4,1,1,1984,187,30,2,5,"300",2,"San Jose","95112",1,"10000","300"
"1146",4,2.5,4,4,4,2,3,2,5,1,29,187,29,1,5,"70",1,"Carrollton","75007",1,"90000","70"
"1147",4,1.66666666666667,4,3,2,1,2,2,4,2,1986,187,28,1,4,"6",2,"Oakland","94601",1,"50000","6"
"1148",4,4.83333333333333,3,9,6,4,5,5,4,1,1993,187,21,1,3,"15-25",2,"south point","45680",1,"25000","25"
"1149",4,5.83333333333333,3,7,7,7,7,7,2,2,48,187,48,1,5,"300",2,"","28739",1,"85000","300"
"1150",4,6.66666666666667,2,8,8,8,8,8,2,2,30,187,30,1,5,"10",2,"des moines, ia","50035",1,"100000","10"
"1151",4,5.66666666666667,2,7,6,7,6,8,1,2,1980,187,33,1,4,"200",2,"castle rock","80104",1,"30000","180"
"1152",4,7.5,3,9,9,9,9,9,2,2,1959,187,55,1,5,"0",2,"Baton Rouge","70815",1,"36000","20"
"1153",4,6.16666666666667,3,7,7,8,8,7,5,1,1992,187,22,1,4,"0",2,"Madison","53703",1,"10000","2000"
"1154",4,3.66666666666667,1,4,4,4,5,5,4,1,1978,187,36,1,5,"500",2,"cincinnati","45206",1,"30000","500"
"1155",4,5,2,5,5,7,8,5,5,1,1990,187,24,1,4,"11",2,"Mesa","85208",1,"32000","26"
"1156",4,3.16666666666667,1,4,4,4,4,3,2,1,1989,187,25,1,5,"30",2,"Garland","75043",1,"150000","26"
"1157",4,1.66666666666667,1,2,2,2,2,2,4,2,1989,187,25,1,5,"1500",2,"somerville","2143",1,"30000","1500"
"1158",4,2.33333333333333,4,3,2,3,2,4,1,2,1950,187,63,NA,5,"50",2,"Denver","80120",2,"60000","300"
"1159",4,4.5,2,5,5,6,6,5,5,2,1979,187,35,2,6,"1100",2,"Modesto, CA","95635",1,"75000","1100"
"1160",4,5.33333333333333,2,6,6,6,7,7,2,1,1987,187,26,1,5,"150",1,"New York","10304",1,"40000","150"
"1161",4,4.5,4,5,5,5,7,5,2,2,1982,187,32,1,4,"150",2,"Falconer","14733",1,"50000","150"
"1162",4,7.5,3,9,9,9,9,9,1,1,1990,187,2,1,4,"0",2,"utica","13501",1,"2323","0"
"1163",4,3.66666666666667,2,4,6,7,3,2,2,2,1989,187,25,1,3,"3",2,"Grand Junction","81503",1,"25000","306"
"1164",4,3.66666666666667,1,3,3,3,9,4,3,2,1989,187,25,1,5,"4000",2,"Nashville","37212",1,"27000","4000"
"1165",4,4.5,4,6,5,9,4,3,1,1,1987,187,27,1,4,"13",2,"Danville","40422",1,"21000","33"
"1166",4,1.66666666666667,1,3,1,2,2,2,5,1,1994,187,20,1,4,">100",2,"Gig Harbor","98349",1,"49000",">100"
"1167",4,1.66666666666667,4,2,2,2,2,2,4,1,1988,187,26,1,5,"11",1,"Mountain View","94040",1,"15000","11"
"1168",4,6.16666666666667,3,7,8,7,7,8,4,1,1995,187,19,4,4,"100",1,"Miami","33174",1,"23000","200"
"1169",4,5.16666666666667,2,5,7,6,6,7,2,1,1966,187,48,1,5,"6500",2,"Walnut Creek, California","94598",1,"225000","6500"
"1170",4,3.16666666666667,4,4,4,4,4,3,4,1,1993,187,21,1,4,"2",2,"Beltsvillw","20705",1,"30000","10"
"1171",4,3.5,1,4,5,3,6,3,2,1,1969,187,45,1,4,"500",2,"port huron, MI","48060",1,"10000","501"
"1172",4,1.83333333333333,1,3,3,2,2,1,2,1,1989,187,25,2,5,"100",2,"Dearborn","48124",1,"55000","100"
"1173",4,3.83333333333333,4,4,5,5,5,4,4,1,27,187,27,1,3,"1000",2,"Lombard","60148",1,"75000","4000"
"1174",4,6.16666666666667,1,7,8,7,7,8,4,1,1970,187,44,2,NA,"15",2,"Foster City","94404",1,"80000","30"
"1175",4,1.5,4,2,3,1,2,1,2,1,1982,187,32,1,5,"1108",2,"Essex","21221",1,"62000","1107"
"1176",4,2.16666666666667,4,4,3,2,2,2,4,1,1980,187,34,1,6,"1000",2,"Little Rock","72022",1,"25000","5000"
"1177",4,3.66666666666667,1,4,4,6,4,4,3,2,1991,187,23,1,4,"500",2,"Marble Falls TX","78654",1,"30000","1000"
"1178",4,7.5,3,9,9,9,9,9,2,1,1988,187,26,1,5,"400",2,"White Plains","10606",1,"37000","1304"
"1179",4,0.833333333333333,4,1,1,1,1,1,2,1,1987,187,27,1,5,"360",1,"Bridgeport","6604",1,"6000","360"
"1180",4,1.16666666666667,2,2,1,1,1,2,2,1,1990,187,22,3,5,"",2,"Walden","12586",1,"30000","100000"
"1181",4,5.5,2,5,8,7,8,5,2,1,1988,187,26,3,4,"100",2,"Bronx","10453",1,"25000","600"
"1182",4,4.83333333333333,4,6,6,7,6,4,2,1,1992,163,22,1,4,"400",2,"Chula Vista, CA","91910",1,"104000","350"
"1183",4,5,1,4,4,7,7,8,5,1,1995,187,19,1,6,"35",2,"Lackawaxen","18435",1,"80000","40"
"1184",4,5.16666666666667,2,5,5,8,8,5,4,1,1974,187,40,2,6,"100",2,"Oakland","94619",1,"100000","500"
"1185",4,6.66666666666667,2,8,9,8,8,7,4,2,1987,187,27,1,4,"10",2,"Jamestown","14701",1,"20000","1000"
"1186",4,0.833333333333333,4,1,1,1,1,1,4,1,1982,187,32,1,3,"129000",2,"Seattle","98016",1,"8600","129000"
"1187",4,4.16666666666667,1,5,5,5,5,5,3,1,1996,187,18,1,3,"50",2,"Bowling Green","43402",1,"2000","50"
"1188",4,4.33333333333333,4,5,5,5,6,5,1,2,1867,187,47,1,4,"20",2,"Hendersonville","37075",1,"42","20"
"1189",4,6.5,3,7,7,8,9,8,3,1,22,187,22,1,4,"0",2,"Mohrsville","19541",1,"20000","50"
"1190",4,3.5,4,4,4,4,5,4,6,1,1974,32,40,1,6,"51",2,"Champaign","61820",1,"65000","51"
"1191",4,4.33333333333333,4,5,5,5,6,5,3,2,1984,187,30,1,5,"12",2,"Kenosha","53140",1,"20000","14"
"1192",4,2.66666666666667,3,8,2,2,2,2,4,2,1981,187,33,4,3,"600",2,"Wallkill","12589",1,"29000","5000"
"1193",4,6,2,7,7,8,7,7,2,2,1992,187,22,1,3,"1000",NA,"Salem","3079",1,"50000","2000"
"1194",4,4.16666666666667,1,5,5,5,5,5,6,1,1960,187,54,1,6,"50",2,"washington, nc","27889",NA,"51000","50"
"1195",4,6,3,6,7,8,8,7,4,2,1976,187,37,1,4,"500",2,"Wheeling","26031",1,"23500","325843"
"1196",4,7.5,3,9,9,9,9,9,5,2,1964,187,50,1,5,"400",2,"Parkland, FL","33067",1,"63000","400"
"1197",4,2.83333333333333,4,3,4,3,5,2,1,1,1975,187,39,1,1,"650",2,"McDonough, GA","30253",1,"47000","650"
"1198",4,4,2,4,4,7,5,4,4,1,1986,187,28,1,5,"2000",2,"Sewell","8080",1,"20000","5000"
"1199",4,1.5,4,2,2,1,2,2,4,1,1982,187,32,1,4,"2500",2,"Suffern","10901",1,"52000","2500"
"1200",4,4.16666666666667,1,5,5,5,5,5,6,2,1980,187,34,1,5,"2500",2,"Rutledge","37861",1,"26000","2500"
"1201",4,5.33333333333333,2,7,7,7,6,5,4,2,1976,187,38,1,5,"20",2,"Greenup","41144",1,"62000","6000"
"1202",4,3.33333333333333,3,5,5,5,3,2,4,1,1986,187,28,4,5,"15000",2,"bear","19702",1,"25000","15000"
"1203",4,7.5,3,9,9,9,9,9,4,1,1984,187,30,1,4,"500",2,"Pittsburgh","15214",1,"50000","500"
"1204",4,4.16666666666667,1,5,5,5,5,5,5,2,1987,187,1987,1,5,"1500",2,"Berea KY","40403",1,"38000","20000"
"1205",4,2.5,4,3,3,3,3,3,1,2,1986,187,28,3,4,"3800",2,"New York","10023",1,"31500","3900"
"1206",4,1.33333333333333,4,3,1,2,1,1,1,2,1986,187,28,1,3,"1000",2,"Stopover","41568",1,"25000","1000"
"1207",4,3.66666666666667,2,4,4,4,5,5,4,1,1972,187,42,1,5,"2000",2,"chicago","60659",1,"55000","2000"
"1208",4,7.5,3,9,9,9,9,9,1,2,1952,187,62,1,5,"200",2,"Mason City","50401",1,"50000","200"
"1209",4,2.83333333333333,1,4,4,3,3,3,4,1,1989,187,25,1,4,"91",2,"Saint Paul","55106",1,"30000","91"
"1210",4,1,1,1,1,2,1,1,4,1,1964,187,50,1,4,"48",2,"Chicago","60602",2,"35","79"
"1211",4,3.83333333333333,1,5,5,4,4,5,4,2,1982,187,32,1,4,"301",2,"Wilmington","28409",1,"56000","301"
"1212",4,2.66666666666667,4,4,4,3,3,2,6,2,1967,187,47,1,4,"2000",2,"Traverse City","49686",1,"50000","2000"
"1213",4,2.33333333333333,1,2,3,4,2,3,2,1,1985,187,29,1,5,"500",2,"Denver","80223",1,"40000","1000"
"1214",4,5,2,6,6,5,6,7,2,2,1989,187,25,1,5,"500",2,"vt","0",1,"62000","500"
"1215",4,2.33333333333333,1,5,3,2,2,2,4,2,1979,187,34,3,5,"100",1,"Tampa","33647",1,"24000","10"
"1216",4,7.5,3,9,9,9,9,9,4,2,1975,187,39,1,4,"120",2,"0viedo","32765",1,"33000","120"
"1217",4,2,1,3,3,2,2,2,6,2,1987,187,27,1,5,"500",1,"Beaverton","97006",1,"31000","600"
"1218",4,4.5,3,6,3,6,5,7,2,1,25,187,25,3,5,"25",2,"Brooklyn","11213",1,"70000","10"
"1219",4,1.83333333333333,4,2,3,2,3,1,4,1,1988,187,25,1,3,"35",2,"Baltimore","21237",1,"20000","35"
"1220",4,2,1,3,3,2,2,2,4,2,1984,187,30,1,5,"1000",2,"eustis","32726",1,"49000","1000"
"1221",4,0.833333333333333,1,1,1,1,1,1,1,2,1976,187,38,1,5,"100",2,"Charlotte","28210",1,"40000","100"
"1222",4,5.5,4,6,7,7,7,6,4,1,1987,187,27,4,5,"2500",2,"hickory","28602",1,"35000","15750"
"1223",4,2.66666666666667,1,4,3,3,3,3,4,1,1989,187,25,1,4,"0",2,"Pensacola","32504",1,"45000","30"
"1224",4,7.5,3,9,9,9,9,9,2,1,1941,187,73,1,5,"2000",2,"lititz","17543",1,"55000","2500"
"1225",4,3.33333333333333,2,5,5,3,3,4,1,2,1953,187,61,1,4,"325",2,"Acton","93510",1,"60000","325"
"1226",4,7.5,3,9,9,9,9,9,1,2,1984,187,30,1,5,"400",2,"Fort Worth","76108",1,"39000","1000"
"1227",4,4.33333333333333,4,4,7,3,5,7,1,NA,NA,NA,NA,NA,NA,"",NA,"","",1,"",""
"1228",4,1.33333333333333,2,1,1,1,3,2,5,1,1964,187,50,3,5,"120",2,"Dodge City","67801",1,"19000","70000"
"1229",4,4.33333333333333,1,4,5,6,5,6,4,1,28,187,28,4,4,"39",2,"Atlanta","30032",1,"10000","55"
"1230",4,4.5,1,5,6,5,7,4,2,1,1988,187,26,1,6,"50",2,"Brooklyn","11214",1,"48000","50"
"1231",4,5,3,5,4,6,6,9,2,2,1987,187,27,1,4,"10",2,"ellsworth","4605",1,"20000","50"
"1232",6,4.33333333333333,3,5,5,5,6,5,NA,0,0,NA,NA,NA,NA,"0.0",0,"","",NA,"",""
"1233",6,5.83333333333333,3,7,7,6,7,8,NA,0,0,NA,NA,NA,NA,"0.0",0,"","",NA,"",""
"1234",6,3.66666666666667,4,5,5,4,4,4,NA,0,0,NA,NA,NA,NA,"0.0",0,"","",NA,"",""
"1235",6,5.16666666666667,2,5,6,7,8,5,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"",""
"1236",6,2.66666666666667,1,3,3,3,4,3,4,2,1995,NA,NA,NA,4,"2.0",1995,"","",1,"",""
"1237",6,2.33333333333333,1,3,2,2,4,3,3,2,1990,NA,NA,NA,3,"2.0",1990,"Chemnitz","9112",1,"",""
"1238",6,5,2,6,6,5,5,8,2,2,1965,NA,NA,NA,2,"2.0",1965,"koeln","50765",1,"138090.5",""
"1239",6,0.833333333333333,4,1,1,1,1,1,3,2,1987,NA,NA,NA,3,"2.0",1987,"Bielefeld","33699",1,"27618.1",""
"1240",6,3.5,4,4,4,4,5,4,3,2,1983,NA,NA,NA,3,"2.0",1983,"koeln","50824",1,"",""
"1241",6,2.33333333333333,1,4,4,2,2,2,4,2,1993,NA,NA,NA,4,"2.0",1993,"Koeln","51149",1,"56617.105",""
"1242",6,0.833333333333333,1,1,1,1,1,1,3,2,1994,NA,NA,NA,3,"2.0",1994,"Berlin","14089",1,"34522.625",""
"1243",6,4,3,5,4,5,3,7,4,1,1991,NA,NA,NA,4,"1.0",1991,"Kamen","59174",1,"4142.715",""
"1244",6,4.16666666666667,2,5,4,5,6,5,2,1,1996,NA,NA,NA,2,"1.0",1996,"Moenchengladbach","41199",1,"24856.29",""
"1245",6,2,2,3,3,1,2,3,4,2,1993,NA,NA,NA,4,"2.0",1993,"","",1,"",""
"1246",6,4.16666666666667,3,5,6,4,6,4,4,2,1991,NA,NA,NA,4,"2.0",1991,"Koeln","",1,"",""
"1247",6,3.66666666666667,2,3,4,5,6,4,3,2,1995,NA,NA,NA,3,"2.0",1995,"Neuss","Moechte i",1,"Brutto oder netto",""
"1248",6,1.33333333333333,2,1,4,1,1,1,5,1,1995,NA,NA,NA,5,"1.0",1995,"Dueren","52355",1,"",""
"1249",6,4.16666666666667,1,5,5,5,5,5,3,2,1987,NA,NA,NA,3,"2.0",1987,"Rheinbach","53359",1,"",""
"1250",6,3.66666666666667,4,5,4,4,5,4,NA,2,1987,NA,NA,NA,NA,"2.0",1987,"Koeln","50823",1,"",""
"1251",6,4.83333333333333,4,4,7,7,7,4,5,2,1994,NA,NA,NA,5,"2.0",1994,"Koeln","50931",1,"weiss ich nicht",""
"1252",6,4.16666666666667,4,5,5,5,5,5,4,2,1994,NA,NA,NA,4,"2.0",1994,"Koeln","50825",1,"",""
"1253",6,4.16666666666667,3,5,5,5,5,5,1,2,1993,NA,NA,NA,1,"2.0",1993,"koeln","50354",1,"weiss nicht",""
"1254",6,3.33333333333333,4,3,5,3,6,3,3,2,1994,NA,NA,NA,3,"2.0",1994,"Paris","75005",1,"207135.75",""
"1255",6,4.16666666666667,4,5,5,5,5,5,2,2,1994,NA,NA,NA,2,"2.0",1994,"Siegburg","53721",1,"49712.58",""
"1256",6,5.33333333333333,2,6,7,6,7,6,3,2,1991,NA,NA,NA,3,"2.0",1991,"Hamburg","22763",1,"17951.765",""
"1257",6,1.83333333333333,4,3,3,1,2,2,3,2,1977,NA,NA,NA,3,"2.0",1977,"Wolfsburg","38440",1,"110472.4",""
"1258",6,1.33333333333333,3,2,2,2,1,1,4,2,1994,NA,NA,NA,4,"2.0",1994,"Wuppertal","42283",1,"165708.6",""
"1259",6,4.16666666666667,3,5,5,5,5,5,5,2,1995,NA,NA,NA,5,"2.0",1995,"Schulzendorf","15732",1,"89758.825",""
"1260",6,5.83333333333333,3,7,6,7,7,8,3,2,1991,NA,NA,NA,3,"2.0",1991,"Koeln","50939",1,"?",""
"1261",6,5.33333333333333,3,6,6,7,7,6,3,2,1985,NA,NA,NA,3,"2.0",1985,"","",1,"",""
"1262",6,4.5,2,6,5,4,6,6,2,2,1992,NA,NA,NA,2,"2.0",1992,"koeln","50733",2,"",""
"1263",6,6,1,7,7,7,8,7,4,1,1974,NA,NA,NA,4,"1.0",1974,"koeln","50679",1,"55236.2",""
"1264",6,4.16666666666667,3,5,5,5,5,5,4,2,1989,NA,NA,NA,4,"2.0",1989,"Koeln","50678",1,"20713.575",""
"1265",6,6.66666666666667,2,7,7,8,9,9,4,2,1995,NA,NA,NA,4,"2.0",1995,"Regensburg","93049",1,"keine ahnung",""
"1266",6,2.16666666666667,4,2,3,4,2,2,4,2,1995,NA,NA,NA,4,"2.0",1995,"koeln","",1,"",""
"1267",6,3.66666666666667,1,4,6,2,4,6,4,2,1994,NA,NA,NA,4,"2.0",1994,"","",1,"",""
"1268",6,3.66666666666667,1,5,3,2,5,7,4,1,1989,NA,NA,NA,4,"1.0",1989,"Koeln","",2,"",""
"1269",6,3.5,4,4,5,3,5,4,4,1,1993,NA,NA,NA,4,"1.0",1993,"Koeln","50939",1,"69045.25",""
"1270",6,2.66666666666667,1,4,3,3,1,5,3,2,26,NA,NA,NA,3,"2.0",26,"Trier","54296",1,"",""
"1271",6,2,1,4,2,1,3,2,4,2,1991,NA,NA,NA,4,"2.0",1991,"Leverkusen","51375",1,"55.2362",""
"1272",6,3.33333333333333,2,5,4,3,5,3,2,2,1995,NA,NA,NA,2,"2.0",1995,"Trier","54290",1,"82854.3",""
"1273",6,1.66666666666667,4,2,2,2,2,2,3,2,1993,NA,NA,NA,3,"2.0",1993,"Koeln","90531",1,"234753.85",""
"1274",6,5,2,6,6,8,3,7,3,2,1986,NA,NA,NA,3,"2.0",1986,"Koeln","50939",1,"16570.86",""
"1275",6,4,1,4,4,4,5,7,2,1,1994,NA,NA,NA,2,"1.0",1994,"Koeln","50676",1,"69045.25",""
"1276",6,4.33333333333333,3,8,6,5,4,3,3,2,1992,NA,NA,NA,3,"2.0",1992,"","",2,"27618.1",""
"1277",6,2.33333333333333,1,3,2,2,3,4,NA,2,1993,NA,NA,NA,NA,"2.0",1993,"Dortmund","44379",1,"",""
"1278",6,2.83333333333333,2,4,4,2,2,5,3,2,1996,NA,NA,NA,3,"2.0",1996,"Essen","45359",1,"13809.05",""
"1279",6,4,4,3,5,6,5,5,4,2,1985,NA,NA,NA,4,"2.0",1985,"Bochum","",1,"17951.765",""
"1280",6,0.833333333333333,4,1,1,1,1,1,4,2,1991,NA,NA,NA,4,"2.0",1991,"","",1,"",""
"1281",6,2.5,4,3,3,3,3,3,5,1,1986,NA,NA,NA,5,"1.0",1986,"Koeln","50939",1,"110472.4",""
"1282",6,4.16666666666667,1,5,5,5,5,5,4,1,1995,NA,NA,NA,4,"1.0",1995,"Karlsruhe","76133",1,"131185.975",""
"1283",6,3.5,1,2,4,5,5,5,3,2,1992,NA,NA,NA,3,"2.0",1992,"Essen","45141",1,"414271.5",""
"1284",6,5.33333333333333,3,7,8,7,5,5,4,2,1996,NA,NA,NA,4,"2.0",1996,"Koeln","50937",1,"?",""
"1285",6,5.33333333333333,4,9,8,6,6,3,3,2,1965,NA,NA,NA,3,"2.0",1965,"Ravenstein","74747",1,"40 000",""
"1286",6,4.5,4,6,6,6,4,5,3,2,1987,NA,NA,NA,3,"2.0",1987,"Frankfurt (Oder)","15230",1,"nicht bekannt",""
"1287",6,1.33333333333333,4,3,2,1,1,1,2,2,1993,NA,NA,NA,2,"2.0",1993,"Moers","47441",1,">5000",""
"1288",6,5.66666666666667,1,7,7,7,7,6,2,2,1972,NA,NA,NA,2,"2.0",1972,"Koeln","50823",1,"",""
"1289",6,3,4,6,4,2,4,2,3,1,1993,NA,NA,NA,3,"1.0",1993,"March","79232",1,"41427.15",""
"1290",6,5.5,2,6,6,7,7,7,3,2,28,NA,NA,NA,3,"2.0",28,"Oberhausen","46147",1,"33141.72",""
"1291",6,3,1,3,4,2,4,5,1,2,1996,NA,NA,NA,1,"2.0",1996,"Koeln","50968",1,"",""
"1292",6,6.66666666666667,3,8,8,8,8,8,4,2,1995,NA,NA,NA,4,"2.0",1995,"","",1,"",""
"1293",6,2.33333333333333,4,3,3,1,2,5,2,2,1987,NA,NA,NA,2,"2.0",1987,"Koeln","51103",1,"96.66335",""
"1294",6,4.33333333333333,4,5,5,6,6,4,3,2,1985,NA,NA,NA,3,"2.0",1985,"","",1,"",""
"1295",6,5.83333333333333,2,8,7,7,6,7,3,1,1994,NA,NA,NA,3,"1.0",1994,"Mannheim","68199",1,"55236.2",""
"1296",6,2.83333333333333,1,4,3,4,4,2,2,2,1976,NA,NA,NA,2,"2.0",1976,"Aachen","52066",1,"19885.032",""
"1297",6,5.83333333333333,2,7,7,5,9,7,4,2,1991,NA,NA,NA,4,"2.0",1991,"Koeln","50674",1,"1518.9955",""
"1298",6,7.33333333333333,3,9,8,9,9,9,3,2,1989,NA,NA,NA,3,"2.0",1989,"Koeln","50667",1,"?",""
"1299",6,2,4,3,3,2,2,2,2,2,1971,NA,NA,NA,2,"2.0",1971,"Oberweissbach","98744",1,"49712.58",""
"1300",6,5,2,6,5,6,7,6,4,2,1988,NA,NA,NA,4,"2.0",1988,"koeln","50",1,"6904.525",""
"1301",6,4,1,5,4,3,7,5,4,2,1992,NA,NA,NA,4,"2.0",1992,"Muenchen","80331",1,"",""
"1302",6,6,2,7,8,8,8,5,2,1,1985,NA,NA,NA,2,"1.0",1985,"Koeln","50931",1,"-",""
"1303",6,3.33333333333333,4,4,4,3,5,4,4,1,1992,NA,NA,NA,4,"1.0",1992,"Koeln","50679",1,"41427.15",""
"1304",6,3.5,1,4,5,3,4,5,2,2,1994,NA,NA,NA,2,"2.0",1994,"Koeln","",2,"",""
"1305",6,2.66666666666667,3,3,3,3,3,4,2,2,1992,NA,NA,NA,2,"2.0",1992,"Koeln","50939",1,"20713.575",""
"1306",6,6.16666666666667,3,9,9,9,1,9,3,1,1994,NA,NA,NA,3,"1.0",1994,"Gummersbach","51643",1,"",""
"1307",6,5.33333333333333,3,7,5,6,7,7,5,1,1995,NA,NA,NA,5,"1.0",1995,"","",NA,"",""
"1308",6,6,2,6,7,8,8,7,4,2,1993,NA,NA,NA,4,"2.0",1993,"Koeln","50969",1,"103.567875",""
"1309",6,3.33333333333333,1,4,4,3,5,4,4,2,1991,NA,NA,NA,4,"2.0",1991,"Bonn","53117",1,"k.A.",""
"1310",6,4.33333333333333,2,5,4,3,7,7,3,2,1995,NA,NA,NA,3,"2.0",1995,"Berlin","12557",1,"55.2362",""
"1311",6,5.83333333333333,3,6,7,8,7,7,4,2,1993,NA,NA,NA,4,"2.0",1993,"Koeln","50937",1,"151899.55",""
"1312",6,2.5,3,2,2,1,7,3,3,2,1995,NA,NA,NA,3,"2.0",1995,"Koeln","50933",1,"20713.575",""
"1313",6,3.83333333333333,2,5,5,3,5,5,3,2,1989,NA,NA,NA,3,"2.0",1989,"Bornheim","53332",1,"138090.5",""
"1314",6,1.16666666666667,2,1,1,1,2,2,3,2,1994,NA,NA,NA,3,"2.0",1994,"Koeln","50676",1,"69045.25",""
"1315",6,6.5,3,8,8,8,8,7,3,2,1992,NA,NA,NA,3,"2.0",1992,"Koeln","",1,"",""
"1316",6,4.83333333333333,4,7,5,5,7,5,3,1,1995,NA,NA,NA,3,"1.0",1995,"Wuppertal","42289",1,"16570.86",""
"1317",6,4.16666666666667,2,6,5,4,5,5,2,2,1996,NA,NA,NA,2,"2.0",1996,"Huerth","50354",NA,"110472.4",""
"1318",6,2.83333333333333,1,3,3,2,4,5,4,2,1993,NA,NA,NA,4,"2.0",1993,"Stralsund","18437",1,"",""
"1319",6,5.16666666666667,2,5,5,5,8,8,4,2,1992,NA,NA,NA,4,"2.0",1992,"Koeln","50672",1,"",""
"1320",6,3.83333333333333,1,4,4,5,5,5,4,2,1995,NA,NA,NA,4,"2.0",1995,"Koeln","50931",1,"138090.5",""
"1321",6,4.66666666666667,1,6,5,4,7,6,4,2,1995,NA,NA,NA,4,"2.0",1995,"Leverkusen","51373",1,"",""
"1322",6,5.16666666666667,3,7,6,5,7,6,4,2,1996,NA,NA,NA,4,"2.0",1996,"Huerth","50354",1,"2761.81",""
"1323",6,4.33333333333333,3,5,6,7,5,3,4,2,1978,NA,NA,NA,4,"2.0",1978,"Muenster","48149",1,"",""
"1324",6,0.833333333333333,1,1,1,1,1,1,3,2,1979,NA,NA,NA,3,"2.0",1979,"muenchen","80339",1,"-",""
"1325",6,3.33333333333333,1,3,4,5,4,4,5,2,1994,NA,NA,NA,5,"2.0",1994,"Mannheim","68165",1,"66283.44",""
"1326",6,2,2,3,3,2,2,2,NA,1,1994,NA,NA,NA,NA,"1.0",1994,"Koeln","50825",1,"",""
"1327",6,2.83333333333333,2,4,3,2,4,4,4,2,1995,NA,NA,NA,4,"2.0",1995,"Koeln","51107",1,"",""
"1328",6,5.16666666666667,2,7,7,7,5,5,3,2,1992,NA,NA,NA,3,"2.0",1992,"Koeln","50931",1,"",""
"1329",6,4,1,5,5,3,5,6,4,2,1995,NA,NA,NA,4,"2.0",1995,"Moenchengladbach","-",1,"-",""
"1330",6,4,1,4,5,5,5,5,4,1,1995,NA,NA,NA,4,"1.0",1995,"Koeln","50667",1,"124281.45",""
"1331",6,6.66666666666667,2,8,9,9,9,5,5,2,1989,NA,NA,NA,5,"2.0",1989,"Trier","54294",1,"12428.145",""
"1332",6,6.66666666666667,3,6,8,9,9,8,5,2,1993,NA,NA,NA,5,"2.0",1993,"Koeln","",1,"",""
"1333",6,3.5,2,5,3,3,5,5,4,1,1988,NA,NA,NA,4,"1.0",1988,"Mannheim","68169",1,"966.6335",""
"1334",6,5.83333333333333,3,8,6,5,8,8,2,2,1992,NA,NA,NA,2,"2.0",1992,"Bochum","44789",1,"?",""
"1335",6,4.33333333333333,1,5,6,4,7,4,4,2,1992,NA,NA,NA,4,"2.0",1992,"Koeln","51065",1,"",""
"1336",6,4.66666666666667,3,5,5,5,8,5,3,2,1994,NA,NA,NA,3,"2.0",1994,"Siegburg","53721",1,"49712.58",""
"1337",6,5,1,7,5,6,5,7,5,2,1995,NA,NA,NA,5,"2.0",1995,"Muenster","48143",1,"",""
"1338",6,3.66666666666667,4,4,4,4,5,5,4,1,1994,NA,NA,NA,4,"1.0",1994,"Duisburg","47059",1,"unbekannt",""
"1339",6,4.16666666666667,4,5,5,5,5,5,3,2,1996,NA,NA,NA,3,"2.0",1996,"Remscheid","42859",1,"69.04525",""
