"","datacollection","standard_condition","standard_org","standard_perk","mreselfish","moreresp","moreupstan","orgbintere","investdonate","respleader","hirepres","mreselfish_re","standard_evalu_4items","standard_evalu_5items","standard_evalu_7items","standard_organization","standard_compensation","pltclideo","gender","yearbirth","countrybir","expeng","ethnicity","parented","bfrres","bfrthese","citytown","postalcode","honest","faminc","mturkhowm"
"650",4,5,1,2,5,2,3,3,2,3,2,3,2.75,2.6,2.57142857142857,1,2,2,2,1973,187,41,1,4,"2000",2,"Phil Campbell, AL","35581",1,"30000","2000"
"651",4,4,1,1,4,3,2,4,2,3,2,4,3.25,3,2.85714285714286,1,1,5,1,1946,111,68,1,4,"2",2,"San Diego","92139",1,"200000","100"
"652",4,5,1,2,6,6,2,2,5,2,3,2,3,3.4,3.14285714285714,1,2,2,1,1988,187,26,4,4,"2",2,"Mobile","36610",1,"56000","980"
"653",4,6,1,3,5,4,4,4,4,5,4,3,3.75,3.8,4,1,3,4,1,1986,111,5,3,3,"15",2,"hyde park","12538",1,"67000","15"
"654",4,5,1,2,4,4,4,3,3,3,3,4,3.75,3.6,3.42857142857143,1,2,6,1,1976,187,38,1,6,"4",2,"Kenosha","53144",1,"80000","1000"
"655",4,3,0,3,6,2,2,1,1,1,1,2,1.75,1.6,1.42857142857143,0,3,1,1,1986,187,28,1,5,"40",2,"Tyner","40486",1,"24000","500"
"656",4,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,4,1,1957,24,57,1,5,"3000",2,"Chicago","60618",1,"3000","3000"
"657",4,2,0,2,4,4,4,4,4,4,3,4,4,4,3.85714285714286,0,2,2,1,1992,187,22,2,5,"500",2,"Bayonne, NJ","7002",1,"3000","17000"
"658",4,3,0,3,2,2,4,6,4,4,5,6,4.5,4.4,4.42857142857143,0,3,2,2,1985,187,29,1,6,"17",2,"elk river","55330",1,"35000","17"
"659",4,5,1,2,6,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1993,192,19,2,5,"10",2,"New Haven","6520",1,"75000","9"
"660",4,4,1,1,4,5,4,3,5,5,6,4,4,4.2,4.57142857142857,1,1,6,2,1963,187,51,1,4,"85",2,"Seattle","98126",1,"51000","87"
"661",4,3,0,3,5,4,4,4,4,4,3,3,3.75,3.8,3.71428571428571,0,3,4,1,1989,187,20,2,4,"5000",2,"San Gabriel","91776",1,"4000","5000"
"662",4,1,0,1,4,6,5,5,7,5,6,4,5,5.4,5.42857142857143,0,1,5,2,1972,187,42,1,6,"14",2,"chicago","60611",1,"100000","14"
"663",4,6,1,3,6,3,3,3,2,5,5,2,2.75,2.6,3.28571428571429,1,3,3,1,1987,187,27,1,6,"251",2,"los angeles","91321",1,"50000","251"
"664",4,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,2,2,1970,187,44,1,2,"500",2,"Ranger, Texas","76470",1,"5000","500"
"665",4,4,1,1,4,4,4,5,4,4,5,4,4.25,4.2,4.28571428571429,1,1,2,2,1984,187,30,2,5,"152",2,"Los Angeles","90027",1,"50000","152"
"666",4,3,0,3,4,4,4,4,4,4,5,4,4,4,4.14285714285714,0,3,3,1,1976,187,38,4,5,"55",2,"Quincy","2169",1,"150000","457"
"667",4,2,0,2,5,5,3,4,3,4,4,3,3.75,3.6,3.71428571428571,0,2,4,2,1992,187,22,1,3,"100",2,"Florence","97439",1,"45000","100"
"668",4,3,0,3,5,4,2,2,1,1,1,3,2.75,2.4,2,0,3,4,2,1979,187,35,1,5,"200",2,"Tulsa","74135",1,"36000","290"
"669",4,6,1,3,4,4,4,4,4,4,4,4,4,4,4,1,3,1,2,1952,187,62,1,3,"400",2,"Stanton, KY","40380",1,"11500","400"
"670",4,2,0,2,4,4,4,4,4,4,4,4,4,4,4,0,2,1,2,1970,187,44,1,6,"750",2,"Evanston, Wyoming","82930",1,"25000","1700"
"671",4,6,1,3,7,2,1,1,1,2,1,1,1.25,1.2,1.28571428571429,1,3,2,1,1969,187,45,1,6,"50",2,"Phoenix","85032",1,"0","100"
"672",4,1,0,1,2,3,6,5,5,5,6,6,5,5,5.14285714285714,0,1,4,1,1988,187,26,4,4,"45",2,"Saint Louis","63132",1,"135000","32433"
"673",4,5,1,2,7,1,1,3,1,1,1,1,1.5,1.4,1.28571428571429,1,2,2,1,1988,187,26,1,5,"402",2,"White Plains","10606",1,"37000","1400"
"674",4,5,1,2,5,4,4,4,4,4,4,3,3.75,3.8,3.85714285714286,1,2,4,1,1946,187,65,1,4,"20",2,"Lincoln City","97367",1,"35000","20"
"675",4,1,0,1,5,5,3,6,2,4,4,3,4.25,3.8,3.85714285714286,0,1,5,1,1991,187,23,1,4,"7",2,"Shreveport","71107",1,"150000","7"
"676",4,5,1,2,7,1,2,1,1,1,1,1,1.25,1.2,1.14285714285714,1,2,6,1,1984,187,30,1,4,"100000",2,"greenville","19707",1,"50000","100000"
"677",4,5,1,2,7,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1988,187,26,1,3,"100",2,"n/a","n/a",1,"14000","100"
"678",4,4,1,1,4,4,4,3,4,3,4,4,3.75,3.8,3.71428571428571,1,1,4,1,1974,187,40,2,6,"100",2,"Oakland","94619",1,"100000","500"
"679",4,1,0,1,4,3,4,4,3,3,3,4,3.75,3.6,3.42857142857143,0,1,2,1,1991,187,23,2,4,"Not sure",2,"North Hollywood","91606",1,"35000","150"
"680",4,2,0,2,6,3,2,2,2,2,2,2,2.25,2.2,2.14285714285714,0,2,3,1,1981,187,33,1,5,"500",2,"Portland","97211",1,"100000","500"
"681",4,2,0,2,5,4,3,5,3,3,3,3,3.75,3.6,3.42857142857143,0,2,1,1,1945,187,69,1,3,"2500",2,"Waitsfield","5673",1,"20000","2500"
"682",4,1,0,1,5,3,3,5,4,4,3,3,3.5,3.6,3.57142857142857,0,1,4,1,1974,187,36,1,3,"19500",2,"Kingsford","49802",1,"40000","19500"
"683",4,4,1,1,5,3,4,3,3,3,1,3,3.25,3.2,2.85714285714286,1,1,2,1,1987,187,NA,3,6,"12",2,"New York","10463",1,"145000","13"
"684",4,2,0,2,4,4,4,3,3,3,3,4,3.75,3.6,3.42857142857143,0,2,6,1,1964,187,50,1,5,"3000",2,"oklahoma city","73139",1,"93000","3000"
"685",4,4,1,1,4,4,4,4,3,3,3,4,4,3.8,3.57142857142857,1,1,6,2,1960,187,54,4,5,"5002",2,"Davie","33324",1,"30000","8000"
"686",4,6,1,3,5,2,3,3,3,3,3,3,2.75,2.8,2.85714285714286,1,3,2,2,1992,187,22,1,3,"1000",2,"Salem","3079",1,"50000","2000"
"687",4,6,1,3,7,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1982,187,32,1,3,"100",1,"kansas city","66103",1,"40000","100"
"688",4,5,1,2,6,3,3,2,2,2,2,2,2.5,2.4,2.28571428571429,1,2,4,1,1978,187,36,1,5,"200",2,"Cranston","2920",1,"30000","200"
"689",4,4,1,1,5,3,3,2,1,3,1,3,2.75,2.4,2.28571428571429,1,1,4,1,1978,187,36,2,5,"500",2,"Portland","97223",1,"7000","1000"
"690",4,2,0,2,7,1,1,1,1,1,1,1,1,1,1,0,2,6,1,1978,187,36,1,6,"500",2,"bossier city","71110",1,"85000","500"
"691",4,1,0,1,4,4,4,4,7,4,3,4,4,4.6,4.28571428571429,0,1,4,2,1961,187,53,1,5,"300",2,"Golden","80401",1,"50000","300"
"692",4,1,0,1,4,4,4,4,4,4,5,4,4,4,4.14285714285714,0,1,2,2,1989,187,25,1,5,"20",NA,"tyler","75703",1,"54000","40"
"693",4,6,1,3,6,2,2,3,2,1,1,2,2.25,2.2,1.85714285714286,1,3,2,2,1991,187,23,1,5,"150",2,"Newport","41071",1,"24000","2500"
"694",4,6,1,3,7,2,1,2,2,1,2,1,1.5,1.6,1.57142857142857,1,3,2,1,1970,187,44,4,5,"2000",2,"Bowie, MD","20721",1,"20000","2400"
"695",4,3,0,3,4,4,4,4,4,4,6,4,4,4,4.28571428571429,0,3,6,1,1975,187,39,1,3,"200",2,"Jeffersonville","40337",1,"30000","200"
"696",4,5,1,2,4,1,1,1,1,1,1,4,1.75,1.6,1.42857142857143,1,2,2,1,1995,187,16,3,4,"50",2,"Tucson","85713",1,"20000","500"
"697",4,6,1,3,7,7,1,7,1,7,5,1,4,3.4,4.14285714285714,1,3,4,2,1964,187,50,1,5,"1",2,"Jacksonville","32259",1,"13000","10001"
"698",4,5,1,2,7,2,2,1,2,1,2,1,1.5,1.6,1.57142857142857,1,2,2,1,1978,187,36,1,5,"9000",2,"Phoenix","85027",1,"41500","9500"
"699",4,1,0,1,3,5,5,5,5,5,5,5,5,5,5,0,1,6,1,1951,187,63,1,4,"14000",2,"KINGSFORD","49802",NA,"34000","14000"
"700",4,3,0,3,6,3,4,2,2,2,3,2,2.75,2.6,2.57142857142857,0,3,4,2,1986,31,28,1,4,"600",2,"Eaton","80615",1,"80000","600"
"701",4,6,1,3,7,1,4,1,1,1,1,1,1.75,1.6,1.42857142857143,1,3,4,2,1962,187,50,1,6,"35",2,"warrensburg","64093",1,"15000","35"
"702",4,1,0,1,5,1,2,2,1,2,2,3,2,1.8,1.85714285714286,0,1,4,1,1988,36,10,2,4,"515",2,"ny,ny","10009",1,"60000","515"
"703",4,5,1,2,7,3,2,1,1,2,1,1,1.75,1.6,1.57142857142857,1,2,4,2,1979,187,35,3,6,"200",2,"PA","18102",1,"50000","200"
"704",4,4,1,1,4,3,3,4,2,3,2,4,3.5,3.2,3,1,1,6,2,1967,187,47,1,4,"2000",2,"Traverse City","49686",1,"50000","2000"
"705",4,3,0,3,7,1,1,1,1,1,1,1,1,1,1,0,3,4,2,1962,187,51,1,4,"300",2,"New Castle","16105",1,"49900","5000"
"706",4,3,0,3,7,1,1,1,1,1,1,1,1,1,1,0,3,4,2,1975,187,39,1,3,"1000",2,"beverly hills","34465",1,"120000","1500"
"707",4,1,0,1,2,3,5,3,3,3,3,6,4.25,4,3.71428571428571,0,1,6,2,1963,187,51,1,4,"1000",2,"Hilliard","32046",1,"38000","1500"
"708",4,2,0,2,4,3,4,3,3,3,3,4,3.5,3.4,3.28571428571429,0,2,3,1,1993,187,21,1,4,"2001",2,"Pennington","8534",1,"200000","4990"
"709",4,3,0,3,3,4,4,5,3,5,3,5,4.5,4.2,4.14285714285714,0,3,1,1,1988,187,26,1,4,"1000",2,"Lake Mary","32746",1,"20000","1000"
"710",4,3,0,3,6,3,3,2,2,2,2,2,2.5,2.4,2.28571428571429,0,3,5,1,1974,187,40,1,4,"5000",2,"Fort Dodge Iowa","50501",1,"25000","5000"
"711",4,6,1,3,6,1,4,1,1,1,1,2,2,1.8,1.57142857142857,1,3,4,2,1950,187,64,4,5,"600",2,"Hayward","94541",1,"66000","1300"
"712",4,1,0,1,4,2,4,4,2,2,2,4,3.5,3.2,2.85714285714286,0,1,4,2,1974,187,40,3,3,"1000",2,"montevideo","56241",1,"45000","1000"
"713",4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,7,1,1970,187,44,1,4,"8000ish",2,"Saltville","24370",1,"32000","8000"
"714",4,1,0,1,4,4,4,5,7,2,5,4,4.25,4.8,4.42857142857143,0,1,4,1,1986,111,24,6,5,"20",2,"McAllen","78501",1,"20000","70"
"715",4,6,1,3,7,1,1,1,1,1,1,1,1,1,1,1,3,6,1,1941,187,73,1,5,"50",2,"lititz","17543",1,"55000","2500"
"716",4,6,1,3,7,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1984,187,29,1,6,"100",2,"Cincinnati","45224",1,"22000","85"
"717",4,1,0,1,4,2,2,2,6,2,2,4,2.5,3.2,2.85714285714286,0,1,4,1,1981,187,33,1,4,"25",2,"35754","35754",1,"41000","400"
"718",4,2,0,2,2,6,5,6,6,5,6,6,5.75,5.8,5.71428571428571,0,2,3,1,1987,187,27,1,4,"1000",2,"nashville","37174",1,"70000","1000"
"719",4,4,1,1,5,3,2,4,2,3,2,3,3,2.8,2.71428571428571,1,1,5,1,1974,187,40,1,5,"0",2,"Saint Peter","56082",1,"95000","2500"
"720",4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,1975,187,39,1,4,"200",2,"Wisconsin Rapids","54494",1,"21000","1000"
"721",4,4,1,1,4,6,6,6,4,6,4,4,5.5,5.2,5.14285714285714,1,1,4,1,1976,187,34,1,2,"1500",2,"Phoenix","85051",1,"12000","1500"
"722",4,2,0,2,7,1,1,1,1,2,3,1,1,1,1.42857142857143,0,2,7,1,1994,187,20,2,4,"52",2,"irvington","7111",1,"25000","52"
"723",4,5,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,6,1,1958,187,NA,1,6,"500",2,"Bellingham WA","98225",1,"170000","500"
"724",4,2,0,2,6,2,4,2,4,2,3,2,2.5,2.8,2.71428571428571,0,2,3,2,1959,187,55,1,4,"1500",2,"harrisonburg","22801",1,"15000","1500"
"725",4,2,0,2,4,4,4,4,3,3,3,4,4,3.8,3.57142857142857,0,2,4,NA,1988,187,26,1,5,"400",2,"charleston","29403",1,"35000","400"
"726",4,1,0,1,4,4,4,4,4,2,2,4,4,4,3.42857142857143,0,1,5,1,1990,187,24,1,4,"10",2,"Mesa","85208",1,"32000","25"
"727",4,3,0,3,5,4,4,4,2,4,1,3,3.75,3.4,3.14285714285714,0,3,4,1,1990,187,23,1,5,"2412",2,"nj","7430",1,"375000","2412"
"728",4,6,1,3,5,4,4,4,4,3,4,3,3.75,3.8,3.71428571428571,1,3,6,1,1957,187,57,1,5,"89",2,"Ft Myers","33993",1,"20000","300"
"729",4,4,1,1,4,4,5,5,6,3,4,4,4.5,4.8,4.42857142857143,1,1,4,2,1969,89,43,4,5,"100",2,"KANSAS CITY","66104",1,"30000","132"
"730",4,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,2,1,1981,187,33,1,3,"",2,"","",1,"17000",""
"731",4,4,1,1,4,4,5,5,5,4,5,4,4.5,4.6,4.57142857142857,1,1,4,1,1981,187,33,1,3,"200",2,"New Lexington","43764",1,"25000","200"
"732",4,3,0,3,6,2,1,1,1,1,1,2,1.5,1.4,1.28571428571429,0,3,4,1,1993,187,21,1,4,"150",2,"St. Louis","63131",1,"75000","200"
"733",4,3,0,3,4,4,4,4,3,3,3,4,4,3.8,3.57142857142857,0,3,7,1,1970,187,44,1,4,"21",2,"Tucson","85719",1,"26000","4000"
"734",4,1,0,1,4,4,4,4,6,4,2,4,4,4.4,4,0,1,3,2,1968,187,46,1,5,"2000",2,"Pembroke Pines","33028",1,"39900","5000"
"735",4,1,0,1,4,3,4,3,2,3,2,4,3.5,3.2,3,0,1,2,1,1978,187,36,4,4,"0",2,"Ft Myers","33901",1,"40000","7586"
"736",4,5,1,2,7,4,3,3,1,3,1,1,2.75,2.4,2.28571428571429,1,2,2,1,1971,187,43,1,5,"1000",2,"Ypsilanti","48198",1,"78000","1000"
"737",4,4,1,1,3,4,4,4,4,5,5,5,4.25,4.2,4.42857142857143,1,1,4,1,1993,187,21,1,4,"200",2,"Eau Claire","54701",1,"50000","700"
"738",4,3,0,3,5,4,4,3,3,3,3,3,3.5,3.4,3.28571428571429,0,3,2,2,1991,187,23,1,4,"30",2,"College Station","77840",1,"70000","434"
"739",4,5,1,2,7,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1992,187,22,1,3,"200",2,"Spartanburg","29302",1,"8000","500"
"740",4,4,1,1,5,4,3,4,3,3,3,3,3.5,3.4,3.28571428571429,1,1,3,1,1977,187,37,1,6,"600",2,"Elk Grove Village","60007",1,"5000","600"
"741",4,6,1,3,5,3,3,3,3,3,3,3,3,3,3,1,3,4,1,1988,187,26,3,3,"500",2,"Phoenix, az","85035",1,"62000","450"
"742",4,3,0,3,5,4,4,3,3,4,3,3,3.5,3.4,3.42857142857143,0,3,1,1,1973,187,41,4,5,"300000",2,"kansas city, mo","64110",1,"25000","26000"
"743",4,5,1,2,4,3,3,2,3,2,3,4,3,3,2.85714285714286,1,2,4,2,1993,187,21,1,5,"150",2,"Highland, NY","12528",1,"40000","150"
"744",4,6,1,3,6,2,2,1,1,2,1,2,1.75,1.6,1.57142857142857,1,3,4,2,1987,187,27,1,3,"100",2,"Glendale","85306",1,"35000","3200"
"745",4,2,0,2,5,5,5,5,5,5,5,3,4.5,4.6,4.71428571428571,0,2,2,1,1969,187,42,1,4,"80000",2,"phil campbell","35581",1,"20","80000"
"746",4,1,0,1,4,4,4,5,4,5,4,4,4.25,4.2,4.28571428571429,0,1,4,1,1995,187,19,4,4,"100",1,"Miami","33174",1,"23000","200"
"747",4,3,0,3,5,3,3,4,4,4,4,3,3.25,3.4,3.57142857142857,0,3,4,2,1996,187,18,1,5,"Not sure",2,"Stillwater","55082",1,"100000","500"
"748",4,2,0,2,5,4,3,3,3,3,3,3,3.25,3.2,3.14285714285714,0,2,4,2,1982,187,32,1,4,"1239",2,"Tigard","97224",1,"66000","1230"
"749",4,5,1,2,4,4,4,4,4,4,5,4,4,4,4.14285714285714,1,2,2,2,1973,187,41,1,3,"1360",2,"Mojave","93501",1,"21000","1360"
"750",4,6,1,3,7,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1965,187,48,1,6,"11",2,"Las Vegas","89132",1,"40000","20"
"751",4,3,0,3,5,4,4,4,3,5,3,3,3.75,3.6,3.71428571428571,0,3,1,1,1984,187,29,3,4,"10",2,"jackson heights","11372",1,"65000","100"
"752",4,4,1,1,5,4,3,4,3,3,2,3,3.5,3.4,3.14285714285714,1,1,3,1,1955,187,59,1,4,"1800",2,"pulaski","13142",1,"4850","1800"
"753",4,5,1,2,4,4,4,4,6,5,6,4,4,4.4,4.71428571428571,1,2,3,1,1987,187,27,1,5,"Over a thousand",1,"Corpus Christi","78412",1,"27000","1889"
"754",4,6,1,3,5,4,3,2,3,3,3,3,3,3,3,1,3,4,1,1980,187,34,1,6,"1000",2,"Little Rock","72022",1,"25000","5000"
"755",4,2,0,2,2,6,6,5,6,7,6,6,5.75,5.8,6,0,2,5,1,1975,187,38,1,5,"2000",2,"oklahoma city","73132",1,"25000","2000"
"756",4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,3,2,1975,187,38,1,5,"2300",2,"Tucson, Az","85704",1,"13500","2840"
"757",4,5,1,2,6,2,2,2,1,2,1,2,2,1.8,1.71428571428571,1,2,3,1,1983,187,31,2,6,"200",2,"Irvine","92612",1,"150000","200"
"758",4,5,1,2,1,7,7,7,7,7,7,7,7,7,7,1,2,7,2,1958,187,56,1,4,"500",1,"Calera","35040",1,"40000","541"
"759",4,3,0,3,4,4,4,5,4,4,5,4,4.25,4.2,4.28571428571429,0,3,6,1,1991,187,23,2,5,"500",1,"Alameda","94502",1,"7500","11"
"760",4,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,5,1,1962,187,52,1,4,"400",2,"Rochester","46951",1,"38000","600"
"761",4,2,0,2,5,2,1,2,1,1,2,3,2,1.8,1.71428571428571,0,2,4,1,1990,187,24,1,5,"32",2,"Fort Lauderdale","33303",1,"10000","301"
"762",4,4,1,1,6,1,2,2,3,2,1,2,1.75,2,1.85714285714286,1,1,4,1,1992,192,18,2,1,"50",2,"Lawrenceville","30044",1,"35000","150"
"763",4,3,0,3,4,4,4,4,4,4,4,4,4,4,4,0,3,6,2,1970,187,44,1,5,"900",2,"Augusta, GA","30907",1,"40000","892"
"764",4,6,1,3,5,3,4,3,2,3,2,3,3.25,3,2.85714285714286,1,3,2,1,1992,187,22,1,3,"5",2,"Hagerstown","21742",1,"20000","5"
"765",4,6,1,3,7,2,2,1,1,1,1,1,1.5,1.4,1.28571428571429,1,3,5,1,1986,187,28,1,5,"100",2,"Arlington","22209",1,"30000","100"
"766",4,4,1,1,4,4,4,4,4,5,5,4,4,4,4.28571428571429,1,1,4,1,1985,187,29,1,3,"1000",2,"Austin","78729",1,"15000","3500"
"767",4,5,1,2,5,3,3,2,3,2,2,3,2.75,2.8,2.57142857142857,1,2,4,2,1993,187,21,4,4,"2000",2,"Hoover, AL","35226",1,"45000","2000"
"768",4,1,0,1,5,3,4,3,6,2,4,3,3.25,3.8,3.57142857142857,0,1,7,1,1993,187,21,1,5,"1200",2,"College Station, TX","77840",1,"40000","1200"
"769",4,2,0,2,7,3,3,4,3,4,3,1,2.75,2.8,3,0,2,4,2,1954,7,48,1,2,"6000",2,"Sonora","95370",1,"n/a","12000"
"770",4,6,1,3,5,3,4,3,3,3,3,3,3.25,3.2,3.14285714285714,1,3,3,2,1954,43,1954,3,5,"300",2,"Miami","33165",1,"32000","600"
"771",4,4,1,1,4,2,4,6,4,2,2,4,4,4,3.42857142857143,1,1,4,1,1992,187,22,1,3,"150",1,"Fayetteville","37334",1,"5000","500"
"772",4,2,0,2,7,3,2,2,1,4,1,1,2,1.8,2,0,2,3,1,1982,187,31,1,3,"2500",2,"Meriden","6450",1,"65000","3700"
"773",4,4,1,1,4,4,4,4,2,4,2,4,4,3.6,3.42857142857143,1,1,3,2,1984,187,30,1,4,"1000",2,"Spokane, WA","99208",1,"35000","5000"
"774",4,2,0,2,7,2,2,2,2,3,2,1,1.75,1.8,2,0,2,4,1,1986,187,28,1,5,"2000",2,"Sewell","8080",1,"20000","5000"
"775",4,1,0,1,4,4,4,4,3,4,3,4,4,3.8,3.71428571428571,0,1,4,1,1983,187,31,1,4,"4",2,"Covina","91724",1,"60000","20"
"776",4,6,1,3,5,4,4,3,4,3,3,3,3.5,3.6,3.42857142857143,1,3,3,2,1992,187,22,1,4,"2",1,"Monticello","71655",1,"35000","unknown"
"777",4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,1973,187,41,1,5,"1000",2,"lecanto","34461",1,"25000","1000"
"778",4,1,0,1,4,4,4,4,4,3,3,4,4,4,3.71428571428571,0,1,6,1,1957,187,57,1,5,"200",2,"Taylor","48180",1,"50000","2000"
"779",4,5,1,2,7,1,4,1,1,1,1,1,1.75,1.6,1.42857142857143,1,2,4,1,1991,187,1991,1,4,"259",2,"Pittsburgh","15205",1,"35000","315"
"780",4,1,0,1,6,4,4,5,6,5,5,2,3.75,4.2,4.42857142857143,0,1,1,1,1977,187,37,1,6,"37",1,"Saint Louis, MO","63104",1,"29000","3000"
"781",4,4,1,1,4,3,4,4,3,3,3,4,3.75,3.6,3.42857142857143,1,1,4,1,1977,187,37,1,4,"2500",2,"North East, MD","21901",1,"25000","2500"
"782",4,2,0,2,4,4,4,4,3,4,3,4,4,3.8,3.71428571428571,0,2,4,1,1985,126,28,4,5,"300",2,"everett","2149",1,"48000","1000"
"783",4,5,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,1952,187,62,1,5,"200",2,"Mason City","50401",1,"50000","200"
"784",4,2,0,2,5,4,4,3,2,3,2,3,3.5,3.2,3,0,2,4,1,1977,187,37,1,3,"35000",2,"Pittsfield","3263",1,"35000","85000"
"785",4,5,1,2,5,3,3,2,2,2,2,3,2.75,2.6,2.42857142857143,1,2,1,1,1984,187,30,1,6,"500",2,"Sherwood","72120",1,"50000","500"
"786",4,6,1,3,3,4,5,5,4,2,1,5,4.75,4.6,3.71428571428571,1,3,4,1,1985,187,28,1,5,"500",2,"Waynesboro","17268",1,"90000","500"
"787",4,3,0,3,4,4,4,4,4,4,4,4,4,4,4,0,3,NA,1,1979,NA,35,6,6,"1500",2,"I don't live in either.","28391",1,"0","4400"
"788",4,4,1,1,4,3,4,3,5,3,3,4,3.5,3.8,3.57142857142857,1,1,7,1,1974,187,40,1,6,"300",2,"Denver","80023",1,"70000","200"
"789",4,1,0,1,4,4,4,3,3,3,3,4,3.75,3.6,3.42857142857143,0,1,4,1,1993,187,21,1,3,"2000",2,"Pahrump","89048",1,"5000","2000"
"790",4,1,0,1,4,4,4,5,4,5,5,4,4.25,4.2,4.42857142857143,0,1,2,2,1963,187,51,4,4,"12",1,"fayetteville","28303",1,"46500","13"
"791",4,5,1,2,6,2,2,1,1,1,1,2,1.75,1.6,1.42857142857143,1,2,3,1,1953,187,60,1,6,"2000",2,"Columbia","29201",1,"125000","2000"
"792",4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1972,187,42,1,5,"8545",2,"Oklhaoma City","73110",1,"52000","89887"
"793",4,6,1,3,3,4,4,5,5,4,5,5,4.5,4.6,4.57142857142857,1,3,2,1,1982,187,32,1,3,"20",2,"Redding","96003",1,"22000","100"
"794",4,4,1,1,5,3,3,5,3,4,3,3,3.5,3.4,3.42857142857143,1,1,2,1,1986,187,26,4,5,"1000",2,"Marietta, GA","30060",1,"38500","1200"
"795",4,2,0,2,7,4,7,1,4,4,7,1,3.25,3.4,4,0,2,4,2,1986,187,NA,4,5,"0",2,"shreveport","71111",1,"50000","1000"
"796",4,1,0,1,5,6,4,4,6,3,5,3,4.25,4.6,4.42857142857143,0,1,4,1,1981,78,25,5,5,"4",2,"charlett","28269",1,"40000","390"
"797",4,3,0,3,7,4,2,2,2,2,2,1,2.25,2.2,2.14285714285714,0,3,3,1,1980,187,34,1,5,"145",2,"Boston","2176",1,"72000","195"
"798",4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,5,2,1982,187,32,1,5,"100",2,"Nashville","37214",1,"60000","100"
"799",4,1,0,1,4,4,4,4,4,4,2,4,4,4,3.71428571428571,0,1,2,2,1968,187,46,1,5,"1560",2,"GRAND RAPIDS","49508",1,"92000","2100"
"800",4,3,0,3,6,3,3,4,4,4,3,2,3,3.2,3.28571428571429,0,3,4,1,1987,NA,27,6,5,"9",1,"Raisin","93652",1,"30000","29"
"801",4,2,0,2,5,4,5,5,5,4,4,3,4.25,4.4,4.28571428571429,0,2,4,1,1986,187,28,4,4,"44",2,"Atlanta","30032",2,"19999","45"
"802",4,5,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,7,1,1968,187,46,1,4,"100",2,"St Louis","63011",1,"156000","100"
"803",4,6,1,3,4,4,4,1,4,2,3,4,3.25,3.4,3.14285714285714,1,3,7,1,1958,187,55,1,5,"1000",2,"Milwaukee","53227",1,"29000","1290"
"804",4,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,6,2,1968,187,46,1,5,"150",2,"San Clemente","92673",1,"200000","180"
"805",4,6,1,3,4,4,4,4,4,4,4,4,4,4,4,1,3,2,2,1984,187,30,1,5,"11",2,"dea moines, ia","50035",1,"100000","11"
"806",4,4,1,1,4,3,3,2,5,3,3,4,3,3.4,3.28571428571429,1,1,3,2,1978,187,36,1,5,"100",2,"Bristol, TN","37620",1,"69800","100"
"807",4,1,0,1,1,7,7,7,7,7,7,7,7,7,7,0,1,4,1,1989,187,25,1,1,"50",2,"California","90210",1,"10000","50"
"808",4,5,1,2,6,2,2,1,1,1,1,2,1.75,1.6,1.42857142857143,1,2,4,2,1977,187,37,2,5,"350",2,"elkins park","19027",1,"90000","350"
"809",4,6,1,3,4,4,4,4,4,3,4,4,4,4,3.85714285714286,1,3,4,1,1967,187,47,1,5,"10",2,"anaheim,ca","92802",1,"6400","10"
"810",4,1,0,1,3,5,4,5,5,4,5,5,4.75,4.8,4.71428571428571,0,1,4,1,1986,187,28,1,5,"10",2,"hayward, ca","94544",1,"40000","100"
"811",4,3,0,3,3,4,4,6,6,5,5,5,4.75,5,5,0,3,4,1,1985,187,26,2,5,"1000",2,"Oakland","94612",1,"58000","1000"
"812",4,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,3,1,1986,187,27,2,3,"1000",2,"Centreville","20120",1,"40000","2000"
"813",4,5,1,2,5,2,3,2,2,3,2,3,2.5,2.4,2.42857142857143,1,2,7,2,1973,187,41,1,5,"don't know",1,"Loveland","80537",NA,"80000","60"
"814",4,3,0,3,5,3,3,2,3,2,3,3,2.75,2.8,2.71428571428571,0,3,2,2,1988,187,26,1,4,"3500",2,"salina","67401",1,"0","3100"
